episode_id,symbol,outcome,OUTCOME_EVENT_DATE,EVENT_SESSION_OFFSET,CHECKPOINT,OPEN_GAP_PCT,DRAWDOWN_FROM_OPEN_PCT,DRAWDOWN_FROM_PREV_CLOSE_PCT,CURRENT_RETURN_FROM_OPEN_PCT,CURRENT_RETURN_FROM_PREV_CLOSE_PCT,VWAP_STATE,DIST_TO_VWAP_PCT,VWAP_FIRST_RECLAIMED,VWAP_SECOND_RECLAIMED,VWAP_REBREAK_COUNT,VWAP_RECLAIM_COUNT,PREV_CLOSE_STATE,DIST_TO_PREV_CLOSE_PCT,S1_STATE,DIST_TO_S1_PCT,S1_TOUCHED_BY_CHECKPOINT,S1_FIRST_TOUCH_MIN,MINUTES_SINCE_S1_TOUCH,S1_REBREAK_AFTER_TOUCH,S1_REBREAK_COUNT,S1_RECLAIM_COUNT,S1_SECOND_RECLAIMED,OPEN_SHAKE_RECLAIMED,OPEN_RECLAIMED_NOW,NEW_LOW_AFTER_OPEN_RECLAIM,HIGH_FROM_OPEN_PCT,LOW_FROM_OPEN_PCT,TIME_OF_MORNING_LOW_MIN,HIGH_PROGRESSION_PCT,LOW_PROGRESSION_PCT,CUM_VOLUME,CUM_VOLUME_VS_CANDIDATE_DAY_SAME_FRACTION
603042:20260616:2097,603042,SUCCESS,2026-06-22,1.0,1000,1.206,-0.858,0.3377,1.5253,2.7496,ABOVE,0.4037,False,False,0,1,ABOVE,2.7496,BELOW,-1.3889,False,,,False,0,0,False,False,True,,2.6692,-0.858,10,0.0,-1.6548,5352776.0,
603042:20260616:2097,603042,SUCCESS,2026-06-22,1.0,1030,1.206,-0.858,0.3377,1.001,2.219,BELOW,-0.1108,False,False,1,1,ABOVE,2.219,BELOW,-1.8981,False,,,False,0,0,False,False,True,,2.6692,-0.858,10,0.0,-0.9524,7699876.0,
603042:20260616:2097,603042,SUCCESS,2026-06-22,1.0,1130,1.206,-0.9533,0.2412,-0.3813,0.8201,BELOW,-1.2057,False,False,1,1,ABOVE,0.8201,BELOW,-3.2407,False,,,False,0,0,False,False,False,,2.6692,-0.9533,100,0.0,0.0,10132905.0,
002885:20260616:4329,002885,FAILED_BREAKOUT,2026-06-23,2.0,0945,7.0171,-1.9956,4.8815,0.1316,7.1579,ABOVE,0.711,True,False,0,1,ABOVE,7.1579,BELOW,-3.9748,False,,,False,0,0,False,True,True,False,1.4254,-1.9956,10,,,9324421.0,
002885:20260616:4329,002885,FAILED_BREAKOUT,2026-06-23,2.0,1000,7.0171,-1.9956,4.8815,0.8772,7.9559,ABOVE,1.4103,True,True,1,2,ABOVE,7.9559,BELOW,-3.2597,False,,,False,0,0,False,True,True,False,1.4254,-1.9956,10,0.0,-0.0447,13722221.0,
002885:20260616:4329,002885,FAILED_BREAKOUT,2026-06-23,2.0,1030,7.0171,-1.9956,4.8815,4.6491,11.9925,ABOVE,3.2658,True,True,1,2,ABOVE,11.9925,ABOVE,0.3575,True,50.0,10.0,False,0,1,False,True,True,False,6.3596,-1.9956,10,0.0,-0.0447,24278666.0,
002885:20260616:4329,002885,FAILED_BREAKOUT,2026-06-23,2.0,1130,7.0171,-1.9956,4.8815,2.3465,9.5283,ABOVE,0.6498,True,True,2,3,ABOVE,9.5283,BELOW,-1.8507,True,50.0,70.0,True,1,1,False,True,True,False,6.3596,-1.9956,10,0.0,-0.0447,31795436.0,
605069:20260611:1155,605069,FAILED_BREAKOUT,2026-06-22,1.0,0945,-1.5357,-0.7339,-2.2584,11.7431,10.0271,ABOVE,3.055,False,False,0,0,ABOVE,10.0271,ABOVE,0.2469,True,10.0,5.0,False,0,0,False,False,True,,11.7431,-0.7339,5,,,10060270.0,
605069:20260611:1155,605069,FAILED_BREAKOUT,2026-06-22,1.0,1000,-1.5357,-0.7339,-2.2584,11.7431,10.0271,ABOVE,2.8812,False,False,0,0,ABOVE,10.0271,ABOVE,0.2469,True,10.0,20.0,False,0,0,False,False,True,,11.7431,-0.7339,5,0.0,-11.1658,10648870.0,
605069:20260611:1155,605069,FAILED_BREAKOUT,2026-06-22,1.0,1030,-1.5357,-0.7339,-2.2584,11.7431,10.0271,ABOVE,2.7989,False,False,0,0,ABOVE,10.0271,ABOVE,0.2469,True,10.0,50.0,False,0,0,False,False,True,,11.7431,-0.7339,5,0.0,-11.1658,10953570.0,
605069:20260611:1155,605069,FAILED_BREAKOUT,2026-06-22,1.0,1130,-1.5357,-0.7339,-2.2584,11.7431,10.0271,ABOVE,2.6788,False,False,0,0,ABOVE,10.0271,ABOVE,0.2469,True,10.0,110.0,False,0,0,False,False,True,,11.7431,-0.7339,5,0.0,-11.1658,11431280.0,
000050:20260617:914,000050,FAILED_BREAKOUT,2026-06-22,1.0,0945,0.1119,0.0,0.1119,2.7933,2.9083,ABOVE,1.2426,False,False,0,1,ABOVE,2.9083,BELOW,-1.3934,False,,,False,0,0,False,False,True,,2.905,0.0,5,,,22667856.0,
000050:20260617:914,000050,FAILED_BREAKOUT,2026-06-22,1.0,1000,0.1119,0.0,0.1119,2.6816,2.7964,ABOVE,0.7523,False,False,0,1,ABOVE,2.7964,BELOW,-1.5005,False,,,False,0,0,False,False,True,,3.2402,0.0,5,0.1083,-1.323,35066956.0,
000050:20260617:914,000050,FAILED_BREAKOUT,2026-06-22,1.0,1030,0.1119,0.0,0.1119,5.0279,5.1454,ABOVE,1.7746,False,False,0,1,ABOVE,5.1454,ABOVE,0.7503,True,40.0,20.0,False,0,0,False,False,True,,6.1453,0.0,5,0.6356,-1.323,67850402.0,
000050:20260617:914,000050,FAILED_BREAKOUT,2026-06-22,1.0,1130,0.1119,0.0,0.1119,4.2458,4.3624,ABOVE,0.8618,True,False,1,2,ABOVE,4.3624,ABOVE,0.0,True,40.0,80.0,True,1,1,True,False,True,,6.1453,0.0,5,0.0,-1.323,84411849.0,
002346:20260616:1801,002346,FAILED_BREAKOUT,2026-06-22,1.0,0945,2.0619,0.0,2.0619,7.7618,9.9837,ABOVE,1.9235,False,False,0,0,ABOVE,9.9837,ABOVE,5.7381,True,5.0,10.0,False,0,0,False,False,True,,7.7618,0.0,5,,,4904782.0,
002346:20260616:1801,002346,FAILED_BREAKOUT,2026-06-22,1.0,1000,2.0619,0.0,2.0619,7.7618,9.9837,ABOVE,1.8487,False,False,0,0,ABOVE,9.9837,ABOVE,5.7381,True,5.0,25.0,False,0,0,False,False,True,,7.7618,0.0,5,0.0,-7.2028,5099482.0,
002346:20260616:1801,002346,FAILED_BREAKOUT,2026-06-22,1.0,1030,2.0619,0.0,2.0619,7.7618,9.9837,ABOVE,1.7554,False,False,0,0,ABOVE,9.9837,ABOVE,5.7381,True,5.0,55.0,False,0,0,False,False,True,,7.7618,0.0,5,0.0,-7.2028,5365682.0,
002346:20260616:1801,002346,FAILED_BREAKOUT,2026-06-22,1.0,1130,2.0619,0.0,2.0619,7.7618,9.9837,ABOVE,1.6709,False,False,0,0,ABOVE,9.9837,ABOVE,5.7381,True,5.0,115.0,False,0,0,False,False,True,,7.7618,0.0,5,0.0,-7.2028,5632382.0,
002830:20260612:1676,002830,SUCCESS,2026-06-22,1.0,0945,-1.2262,-0.7586,-1.9755,4.6897,3.406,ABOVE,0.992,False,False,0,0,ABOVE,3.406,BELOW,-5.0063,False,,,False,0,0,False,False,True,,6.069,-0.7586,5,,,2549080.0,
002830:20260612:1676,002830,SUCCESS,2026-06-22,1.0,1000,-1.2262,-0.7586,-1.9755,6.0,4.7003,ABOVE,1.4931,False,False,0,0,ABOVE,4.7003,BELOW,-3.8173,False,,,False,0,0,False,False,True,,6.8966,-0.7586,5,0.1939,-4.5756,4015160.0,
002830:20260612:1676,002830,SUCCESS,2026-06-22,1.0,1030,-1.2262,-0.7586,-1.9755,8.2759,6.9482,ABOVE,2.7951,False,False,0,0,ABOVE,6.9482,BELOW,-1.7522,False,,,False,0,0,False,False,True,,8.8966,-0.7586,5,0.5732,-4.5756,5851800.0,
002830:20260612:1676,002830,SUCCESS,2026-06-22,1.0,1130,-1.2262,-0.7586,-1.9755,9.5862,8.2425,ABOVE,2.6669,False,False,0,0,ABOVE,8.2425,BELOW,-0.5632,True,70.0,50.0,True,1,1,False,False,True,,11.0345,-0.7586,5,0.0,-4.5756,8725600.0,
002317:20260618:2290,002317,FAILED_BREAKOUT,2026-06-25,3.0,0945,3.7071,-1.2642,2.396,-1.2206,2.4412,BELOW,-0.9178,False,False,0,0,ABOVE,2.4412,BELOW,-5.4652,False,,,False,0,0,False,False,False,,1.0898,-1.2642,15,,,10272379.0,
002317:20260618:2290,002317,FAILED_BREAKOUT,2026-06-25,3.0,1000,3.7071,-3.2258,0.3617,-3.0514,0.5425,BELOW,-1.9865,False,False,0,0,ABOVE,0.5425,BELOW,-7.2174,False,,,False,0,0,False,False,False,,1.0898,-3.2258,20,1.1339,0.0,15934679.0,
002317:20260618:2290,002317,FAILED_BREAKOUT,2026-06-25,3.0,1030,3.7071,-3.6617,-0.0904,-1.5693,2.0796,BELOW,-0.1157,False,False,0,0,ABOVE,2.0796,BELOW,-5.7989,False,,,False,0,0,False,False,False,,1.0898,-3.6617,35,1.1339,0.0,21056768.0,
002317:20260618:2290,002317,FAILED_BREAKOUT,2026-06-25,3.0,1130,3.7071,-3.6617,-0.0904,2.5283,6.3291,ABOVE,2.8987,True,False,0,1,ABOVE,6.3291,BELOW,-1.8773,False,,,False,0,0,False,True,True,False,3.3566,-3.6617,35,0.2537,0.0,34125768.0,
002442:20260618:548,002442,FAILED_BREAKOUT,2026-06-23,1.0,0945,-0.7092,-0.8929,-1.5957,6.4286,5.6738,ABOVE,1.027,False,False,0,0,ABOVE,5.6738,ABOVE,1.7065,True,5.0,10.0,False,0,0,False,False,True,,8.75,-0.8929,5,,,26907800.0,
002442:20260618:548,002442,FAILED_BREAKOUT,2026-06-23,1.0,1000,-0.7092,-0.8929,-1.5957,3.75,3.0142,BELOW,-1.4423,False,False,1,0,ABOVE,3.0142,BELOW,-0.8532,True,5.0,25.0,True,1,0,False,False,True,,8.75,-0.8929,5,0.495,-4.6392,33836100.0,
002442:20260618:548,002442,FAILED_BREAKOUT,2026-06-23,1.0,1030,-0.7092,-0.8929,-1.5957,6.9643,6.2057,ABOVE,1.4535,True,False,1,1,ABOVE,6.2057,ABOVE,2.2184,True,5.0,55.0,True,1,1,True,False,True,,8.75,-0.8929,5,0.495,-4.1451,41705700.0,
002442:20260618:548,002442,FAILED_BREAKOUT,2026-06-23,1.0,1130,-0.7092,-0.8929,-1.5957,6.25,5.4965,ABOVE,0.4729,True,False,1,1,ABOVE,5.4965,ABOVE,1.5358,True,5.0,115.0,True,1,1,True,False,True,,8.9286,-0.8929,5,0.0,-4.1451,49895100.0,
603127:20260618:3566,603127,FAILED_BREAKOUT,2026-06-23,1.0,0945,-0.0273,-1.7185,-1.7453,3.3006,3.2724,ABOVE,1.7946,False,False,0,1,ABOVE,3.2724,BELOW,-0.2108,False,,,False,0,0,False,False,True,,3.4097,-1.7185,5,,,8828810.0,
603127:20260618:3566,603127,FAILED_BREAKOUT,2026-06-23,1.0,1000,-0.0273,-1.7185,-1.7453,2.3732,2.3452,ABOVE,0.2054,True,False,1,2,ABOVE,2.3452,BELOW,-1.1067,True,20.0,10.0,False,0,0,False,False,True,,4.419,-1.7185,5,0.0,-2.7268,15915105.0,
603127:20260618:3566,603127,FAILED_BREAKOUT,2026-06-23,1.0,1030,-0.0273,-1.7185,-1.7453,1.7185,1.6908,BELOW,-0.4055,True,True,3,3,ABOVE,1.6908,BELOW,-1.7391,True,20.0,40.0,False,0,0,False,False,True,,4.419,-1.7185,5,0.0,-2.7268,19904112.0,
603127:20260618:3566,603127,FAILED_BREAKOUT,2026-06-23,1.0,1130,-0.0273,-1.7185,-1.7453,0.5456,0.5181,BELOW,-1.3646,True,True,3,3,ABOVE,0.5181,BELOW,-2.8722,True,20.0,100.0,False,0,0,False,False,True,,4.419,-1.7185,5,0.0,-1.7989,24651057.0,
603929:20260617:23218,603929,FAILED_BREAKOUT,2026-06-25,3.0,0945,19.3477,-2.7287,16.0911,0.0,19.3477,ABOVE,0.4969,False,False,0,0,ABOVE,19.3477,ABOVE,3.2756,True,5.0,10.0,False,0,0,False,False,True,,0.0,-2.7287,5,,,1612664.0,
603929:20260617:23218,603929,FAILED_BREAKOUT,2026-06-25,3.0,1000,19.3477,-2.7287,16.0911,0.0,19.3477,ABOVE,0.4546,False,False,0,0,ABOVE,19.3477,ABOVE,3.2756,True,5.0,25.0,False,0,0,False,False,True,,0.0,-2.7287,5,0.0,-2.7287,1762164.0,
603929:20260617:23218,603929,FAILED_BREAKOUT,2026-06-25,3.0,1030,19.3477,-2.7287,16.0911,0.0,19.3477,ABOVE,0.4453,False,False,0,0,ABOVE,19.3477,ABOVE,3.2756,True,5.0,55.0,False,0,0,False,False,True,,0.0,-2.7287,5,0.0,-2.7287,1798764.0,
603929:20260617:23218,603929,FAILED_BREAKOUT,2026-06-25,3.0,1130,19.3477,-2.7287,16.0911,0.0,19.3477,ABOVE,0.435,False,False,0,0,ABOVE,19.3477,ABOVE,3.2756,True,5.0,115.0,False,0,0,False,False,True,,0.0,-2.7287,5,0.0,-2.7287,1841164.0,
600026:20260617:1969,600026,FAILED_BREAKOUT,2026-06-24,2.0,0945,4.7456,-0.8874,3.816,6.0719,11.1057,ABOVE,1.3764,False,False,0,0,ABOVE,11.1057,ABOVE,4.1743,True,5.0,10.0,False,0,0,False,False,True,,6.6324,-0.8874,5,,,66352232.0,
600026:20260617:1969,600026,FAILED_BREAKOUT,2026-06-24,2.0,1000,4.7456,-0.8874,3.816,6.6324,11.6928,ABOVE,1.4573,False,False,0,0,ABOVE,11.6928,ABOVE,4.7248,True,5.0,25.0,False,0,0,False,False,True,,6.6324,-0.8874,5,0.0,-6.023,87110216.0,
600026:20260617:1969,600026,FAILED_BREAKOUT,2026-06-24,2.0,1030,4.7456,-0.8874,3.816,6.6324,11.6928,ABOVE,1.418,False,False,0,0,ABOVE,11.6928,ABOVE,4.7248,True,5.0,55.0,False,0,0,False,False,True,,6.6324,-0.8874,5,0.0,-6.023,89485416.0,
600026:20260617:1969,600026,FAILED_BREAKOUT,2026-06-24,2.0,1130,4.7456,-0.8874,3.816,6.6324,11.6928,ABOVE,1.1195,False,False,0,0,ABOVE,11.6928,ABOVE,4.7248,True,5.0,115.0,False,0,0,False,False,True,,6.6324,-0.8874,5,0.0,-6.023,114504052.0,
601872:20260622:1885,601872,FAILED_BREAKOUT,2026-06-24,1.0,0945,3.9659,-1.2554,2.6606,5.7943,9.99,ABOVE,2.2898,False,False,0,0,ABOVE,9.99,ABOVE,3.0089,True,5.0,10.0,False,0,0,False,False,True,,5.7943,-1.2554,5,,,78117231.0,
601872:20260622:1885,601872,FAILED_BREAKOUT,2026-06-24,1.0,1000,3.9659,-1.2554,2.6606,5.7943,9.99,ABOVE,2.2237,False,False,0,0,ABOVE,9.99,ABOVE,3.0089,True,5.0,25.0,False,0,0,False,False,True,,5.7943,-1.2554,5,0.0,-6.6636,80388526.0,
601872:20260622:1885,601872,FAILED_BREAKOUT,2026-06-24,1.0,1030,3.9659,-1.2554,2.6606,5.7943,9.99,ABOVE,2.1525,False,False,0,0,ABOVE,9.99,ABOVE,3.0089,True,5.0,55.0,False,0,0,False,False,True,,5.7943,-1.2554,5,0.0,-6.6636,82989942.0,
601872:20260622:1885,601872,FAILED_BREAKOUT,2026-06-24,1.0,1130,3.9659,-1.2554,2.6606,5.7943,9.99,ABOVE,2.0741,False,False,0,0,ABOVE,9.99,ABOVE,3.0089,True,5.0,115.0,False,0,0,False,False,True,,5.7943,-1.2554,5,0.0,-6.6636,86058486.0,
002392:20260618:881,002392,FAILED_BREAKOUT,2026-06-24,1.0,0945,-0.442,0.0,-0.442,3.2186,2.7624,BELOW,-0.7462,False,False,1,0,ABOVE,2.7624,BELOW,-0.9585,True,5.0,10.0,True,1,0,False,False,True,,6.5483,0.0,5,,,36734011.0,
002392:20260618:881,002392,FAILED_BREAKOUT,2026-06-24,1.0,1000,-0.442,-1.1099,-1.547,1.7758,1.326,BELOW,-1.5132,False,False,1,0,ABOVE,1.326,BELOW,-2.3429,True,5.0,25.0,True,1,0,False,True,True,False,6.5483,-1.1099,30,1.8028,-0.6689,48269809.0,
002392:20260618:881,002392,FAILED_BREAKOUT,2026-06-24,1.0,1030,-0.442,-2.3307,-2.7624,-0.5549,-0.9945,BELOW,-3.1072,False,False,1,0,BELOW,-0.9945,BELOW,-4.5793,True,5.0,55.0,True,1,0,False,True,False,False,6.5483,-2.3307,55,1.8028,0.0,60419509.0,
002392:20260618:881,002392,FAILED_BREAKOUT,2026-06-24,1.0,1130,-0.442,-2.4417,-2.8729,-0.444,-0.884,BELOW,-2.5068,False,False,1,0,BELOW,-0.884,BELOW,-4.4728,True,5.0,115.0,True,1,0,False,True,False,False,6.5483,-2.4417,85,1.8028,0.0,69271209.0,
002601:20260622:1703,002601,FAILED_BREAKOUT,2026-06-25,2.0,0945,2.0238,-0.5834,1.4286,2.3337,4.4048,ABOVE,0.7976,False,False,0,0,ABOVE,4.4048,BELOW,-1.2943,False,,,False,0,0,False,False,True,,2.6254,-0.5834,5,,,11460100.0,
002601:20260622:1703,002601,FAILED_BREAKOUT,2026-06-25,2.0,1000,2.0238,-0.5834,1.4286,0.2917,2.3214,BELOW,-1.1069,False,False,1,0,ABOVE,2.3214,BELOW,-3.2639,False,,,False,0,0,False,False,True,,2.6254,-0.5834,5,0.2279,-1.0453,17339933.0,
002601:20260622:1703,002601,FAILED_BREAKOUT,2026-06-25,2.0,1030,2.0238,-0.5834,1.4286,3.4422,5.5357,ABOVE,1.3927,True,False,1,1,ABOVE,5.5357,BELOW,-0.2251,True,45.0,15.0,False,0,0,False,False,True,,3.9673,-0.5834,5,0.0,-0.6993,31479798.0,
002601:20260622:1703,002601,FAILED_BREAKOUT,2026-06-25,2.0,1130,2.0238,-0.5834,1.4286,0.8168,2.8571,BELOW,-1.3807,True,False,2,1,ABOVE,2.8571,BELOW,-2.7575,True,45.0,75.0,True,1,1,False,False,True,,4.259,-0.5834,5,0.0,-0.6993,44537996.0,
002440:20260622:1099,002440,FAILED_BREAKOUT,2026-06-25,2.0,0945,1.8182,-2.4107,-0.6364,2.9464,4.8182,ABOVE,1.4977,False,False,0,0,ABOVE,4.8182,BELOW,-2.8644,False,,,False,0,0,False,False,True,,3.8393,-2.4107,5,,,25317656.0,
002440:20260622:1099,002440,FAILED_BREAKOUT,2026-06-25,2.0,1000,1.8182,-2.4107,-0.6364,1.875,3.7273,ABOVE,0.2335,False,False,0,0,ABOVE,3.7273,BELOW,-3.8753,False,,,False,0,0,False,False,True,,3.8393,-2.4107,5,0.2586,-3.7004,33886471.0,
002440:20260622:1099,002440,FAILED_BREAKOUT,2026-06-25,2.0,1030,1.8182,-2.4107,-0.6364,4.0179,5.9091,ABOVE,1.993,False,False,0,0,ABOVE,5.9091,BELOW,-1.8534,False,,,False,0,0,False,False,True,,4.1071,-2.4107,5,0.5172,-3.7004,47143832.0,
002440:20260622:1099,002440,FAILED_BREAKOUT,2026-06-25,2.0,1130,1.8182,-2.4107,-0.6364,2.5,4.3636,ABOVE,0.0122,True,False,1,1,ABOVE,4.3636,BELOW,-3.2856,False,,,False,0,0,False,False,True,,4.8214,-2.4107,5,0.0,-3.7004,67772052.0,
600531:20260622:1481,600531,SUCCESS,2026-06-25,1.0,0945,0.0,-0.3807,-0.3807,6.9797,6.9797,ABOVE,1.4565,False,False,0,0,ABOVE,6.9797,BELOW,-0.2957,True,5.0,10.0,True,1,1,False,False,True,,8.8198,-0.3807,5,,,56243560.0,
600531:20260622:1481,600531,SUCCESS,2026-06-25,1.0,1000,0.0,-0.3807,-0.3807,6.0279,6.0279,ABOVE,0.3282,False,False,0,0,ABOVE,6.0279,BELOW,-1.1827,True,5.0,25.0,True,1,1,False,False,True,,8.8198,-0.3807,5,0.5865,-5.7623,79150405.0,
600531:20260622:1481,600531,SUCCESS,2026-06-25,1.0,1030,0.0,-0.3807,-0.3807,9.9619,9.9619,ABOVE,3.0452,True,False,1,1,ABOVE,9.9619,ABOVE,2.4837,True,5.0,55.0,True,1,2,True,False,True,,10.0254,-0.3807,5,0.0577,-4.7908,130547904.0,
600531:20260622:1481,600531,SUCCESS,2026-06-25,1.0,1130,0.0,-0.3807,-0.3807,10.0254,10.0254,ABOVE,2.4103,True,False,1,1,ABOVE,10.0254,ABOVE,2.5429,True,5.0,115.0,True,1,2,True,False,True,,10.0254,-0.3807,5,0.0,-4.7908,167646177.0,
600708:20260623:329,600708,SUCCESS,2026-06-25,1.0,0945,0.8955,-0.5917,0.2985,0.8876,1.791,BELOW,-0.7199,False,False,1,0,ABOVE,1.791,BELOW,-1.7291,True,5.0,10.0,False,0,0,False,False,True,,3.2544,-0.5917,5,,,8453100.0,
600708:20260623:329,600708,SUCCESS,2026-06-25,1.0,1000,0.8955,-1.7751,-0.8955,-1.4793,-0.597,BELOW,-2.6445,False,False,1,0,BELOW,-0.597,BELOW,-4.0346,True,5.0,25.0,False,0,0,False,False,False,,3.2544,-1.7751,30,0.0,-1.1905,11733900.0,
600708:20260623:329,600708,SUCCESS,2026-06-25,1.0,1030,0.8955,-2.071,-1.194,-0.2959,0.597,BELOW,-1.0551,False,False,1,0,ABOVE,0.597,BELOW,-2.8818,True,5.0,55.0,False,0,0,False,True,False,False,3.2544,-2.071,35,0.0,0.0,14652809.0,
600708:20260623:329,600708,SUCCESS,2026-06-25,1.0,1130,0.8955,-2.071,-1.194,3.2544,4.1791,ABOVE,1.0028,True,False,1,1,ABOVE,4.1791,ABOVE,0.5764,True,5.0,115.0,False,0,1,False,True,True,False,6.8047,-2.071,35,0.0,0.0,29614312.0,
603661:20260622:3573,603661,FAILED_BREAKOUT,2026-06-25,1.0,0945,3.2144,0.0,3.2144,6.5714,9.9971,ABOVE,1.4556,False,False,0,0,ABOVE,9.9971,ABOVE,1.3862,True,5.0,10.0,False,0,0,False,False,True,,6.5714,0.0,5,,,2947060.0,
603661:20260622:3573,603661,FAILED_BREAKOUT,2026-06-25,1.0,1000,3.2144,0.0,3.2144,6.5714,9.9971,ABOVE,1.3408,False,False,0,0,ABOVE,9.9971,ABOVE,1.3862,True,5.0,25.0,False,0,0,False,False,True,,6.5714,0.0,5,0.0,-6.1662,3195660.0,
603661:20260622:3573,603661,FAILED_BREAKOUT,2026-06-25,1.0,1030,3.2144,0.0,3.2144,6.5714,9.9971,ABOVE,1.2584,False,False,0,0,ABOVE,9.9971,ABOVE,1.3862,True,5.0,55.0,False,0,0,False,False,True,,6.5714,0.0,5,0.0,-6.1662,3402060.0,
603661:20260622:3573,603661,FAILED_BREAKOUT,2026-06-25,1.0,1130,3.2144,0.0,3.2144,6.5714,9.9971,ABOVE,1.2259,False,False,0,0,ABOVE,9.9971,ABOVE,1.3862,True,5.0,115.0,False,0,0,False,False,True,,6.5714,0.0,5,0.0,-6.1662,3491180.0,
002963:20260622:2144,002963,FAILED_BREAKOUT,2026-06-25,1.0,0945,0.0,-1.1628,-1.1628,2.0572,2.0572,BELOW,-1.735,False,False,1,0,ABOVE,2.0572,BELOW,-3.2231,True,5.0,10.0,False,0,0,False,False,True,,7.2898,-1.1628,5,,,2698500.0,
002963:20260622:2144,002963,FAILED_BREAKOUT,2026-06-25,1.0,1000,0.0,-1.1628,-1.1628,1.5653,1.5653,BELOW,-1.771,False,False,1,0,ABOVE,1.5653,BELOW,-3.6896,True,5.0,25.0,False,0,0,False,False,True,,7.2898,-1.1628,5,2.0851,-1.9521,3545500.0,
002963:20260622:2144,002963,FAILED_BREAKOUT,2026-06-25,1.0,1030,0.0,-1.1628,-1.1628,3.0411,3.0411,ABOVE,0.0375,True,False,1,1,ABOVE,3.0411,BELOW,-2.2901,True,5.0,55.0,False,0,0,False,False,True,,7.2898,-1.1628,5,2.0851,-1.0743,4616100.0,
002963:20260622:2144,002963,FAILED_BREAKOUT,2026-06-25,1.0,1130,0.0,-1.1628,-1.1628,2.2361,2.2361,BELOW,-0.6366,True,False,2,1,ABOVE,2.2361,BELOW,-3.0534,True,5.0,115.0,False,0,0,False,False,True,,7.2898,-1.1628,5,2.0851,-1.0743,5402000.0,
001206:20260623:1854,001206,FAILED_BREAKOUT,2026-06-29,3.0,0945,-0.8264,-0.5208,-1.343,0.2083,-0.6198,BELOW,-1.4372,False,False,1,0,BELOW,-0.6198,BELOW,-7.4555,False,,,False,0,0,False,False,True,,3.125,-0.5208,5,,,1920900.0,
001206:20260623:1854,001206,FAILED_BREAKOUT,2026-06-29,3.0,1000,-0.8264,-0.9896,-1.8079,0.3646,-0.4649,BELOW,-0.8621,True,False,2,1,BELOW,-0.4649,BELOW,-7.3112,False,,,False,0,0,False,False,True,,3.125,-0.9896,20,0.304,0.0,2821644.0,
001206:20260623:1854,001206,FAILED_BREAKOUT,2026-06-29,3.0,1030,-0.8264,-0.9896,-1.8079,1.6146,0.7748,ABOVE,0.177,True,True,3,3,ABOVE,0.7748,BELOW,-6.1568,False,,,False,0,0,False,False,True,,3.125,-0.9896,20,0.1517,0.0,4150744.0,
001206:20260623:1854,001206,FAILED_BREAKOUT,2026-06-29,3.0,1130,-0.8264,-0.9896,-1.8079,2.3438,1.4979,ABOVE,0.804,True,True,4,4,ABOVE,1.4979,BELOW,-5.4834,False,,,False,0,0,False,False,True,,3.125,-0.9896,20,0.1517,0.0,5691400.0,
603588:20260622:1761,603588,SUCCESS,2026-06-25,1.0,0945,-0.1622,-0.7042,-0.8653,6.2297,6.0573,ABOVE,2.2802,False,False,0,0,ABOVE,6.0573,ABOVE,1.239,True,10.0,5.0,False,0,1,False,False,True,,6.7714,-0.7042,5,,,32744275.0,
603588:20260622:1761,603588,SUCCESS,2026-06-25,1.0,1000,-0.1622,-0.7042,-0.8653,6.8797,6.7063,ABOVE,2.0927,False,False,0,0,ABOVE,6.7063,ABOVE,1.8585,True,10.0,20.0,False,0,1,False,False,True,,7.0423,-0.7042,5,0.0,-4.6802,51015566.0,
603588:20260622:1761,603588,SUCCESS,2026-06-25,1.0,1030,-0.1622,-0.7042,-0.8653,7.0423,6.8686,ABOVE,1.7568,False,False,0,0,ABOVE,6.8686,ABOVE,2.0134,True,10.0,50.0,False,0,1,False,False,True,,7.2589,-0.7042,5,0.1011,-4.6802,69269202.0,
603588:20260622:1761,603588,SUCCESS,2026-06-25,1.0,1130,-0.1622,-0.7042,-0.8653,7.0423,6.8686,ABOVE,1.532,True,False,1,1,ABOVE,6.8686,ABOVE,2.0134,True,10.0,110.0,True,1,2,True,False,True,,7.8007,-0.7042,5,0.2014,-4.282,94869949.0,
002549:20260623:1867,002549,FAILED_BREAKOUT,2026-06-29,3.0,0945,7.4588,0.0,7.4588,0.0,7.4588,ABOVE,0.0,False,False,0,0,ABOVE,7.4588,ABOVE,0.9179,True,5.0,10.0,False,0,0,False,False,True,,0.0,0.0,5,,,15428510.0,
002549:20260623:1867,002549,FAILED_BREAKOUT,2026-06-29,3.0,1000,7.4588,0.0,7.4588,0.0,7.4588,ABOVE,0.0,False,False,0,0,ABOVE,7.4588,ABOVE,0.9179,True,5.0,25.0,False,0,0,False,False,True,,0.0,0.0,5,0.0,0.0,18478707.0,
002549:20260623:1867,002549,FAILED_BREAKOUT,2026-06-29,3.0,1030,7.4588,-2.6807,4.5782,0.0,7.4588,ABOVE,0.2594,False,False,0,0,ABOVE,7.4588,ABOVE,0.9179,True,5.0,55.0,False,0,0,False,False,True,,0.0,-2.6807,50,0.0,0.0,55358643.0,
