episode_id,symbol,name,candidate_date,trade_date,anchor_date,candidate_state,selection_source,selection_reason,outcome,outcome_reason,data_cutoff,pit_valid,intraday_data_available,invalid_price,s1_price,b2_trigger_price,pattern_3d,setup_quality_score,entry_quality_score,data_quality,duplicate_check,same_anchor_sibling_count
002792:20250418:1447,002792,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,14.4,15.98,,INVALID_BEFORE_S1,79.01,79.01,PARTIAL,1,0
000863:20250418:385,000863,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.79,4.1,,INVALID_BEFORE_S1,87.96,48.29,PARTIAL,1,1
002277:20250418:573,002277,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.7,6.25,,INVALID_BEFORE_S1,79.01,58.75,PARTIAL,1,1
603931:20250417:3112,603931,格林达,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,28.94,31.45,,INVALID_BEFORE_S1,66.42,61.57,PARTIAL,1,1
603677:20250418:2187,603677,奇精机械,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,21.47,25.82,,INVALID_BEFORE_S1,76.54,76.54,PARTIAL,1,0
603536:20250417:1045,603536,,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,9.83,10.68,,INVALID_BEFORE_S1,64.51,64.51,PARTIAL,1,1
603315:20250417:1286,603315,福鞍股份,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,12.65,13.63,,INVALID_BEFORE_S1,58.02,58.02,PARTIAL,1,0
002715:20250417:1642,002715,,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,15.42,17.45,,INVALID_BEFORE_S1,64.2,64.2,PARTIAL,1,1
000628:20250418:4653,000628,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,47.26,50.88,,INVALID_BEFORE_S1,70.37,70.37,PARTIAL,1,0
000402:20250418:304,000402,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,2.94,3.16,,INVALID_BEFORE_S1,70.68,70.68,PARTIAL,1,1
002342:20250418:464,002342,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,4.84,6.55,,INVALID_BEFORE_S1,60.49,60.49,PARTIAL,1,0
000560:20250418:358,000560,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 3.65 < S1 3.77,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.31,3.77,,S1_BEFORE_INVALID,75.31,42.17,PARTIAL,1,1
002631:20250417:504,002631,,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,4.72,4.94,,INVALID_BEFORE_S1,67.65,42.37,PARTIAL,1,0
600810:20250418:823,600810,,2025-04-21,2025-04-22,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,7.94,9.0,,INVALID_BEFORE_S1,72.84,72.84,PARTIAL,1,2
002188:20250417:486,002188,,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,4.69,4.99,,INVALID_BEFORE_S1,66.98,61.78,PARTIAL,1,1
000428:20250417:392,000428,华天酒店,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.65,4.29,,INVALID_BEFORE_S1,56.54,56.54,PARTIAL,1,0
600575:20250417:398,600575,,2025-04-21,2025-04-22,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.73,4.24,,INVALID_BEFORE_S1,66.67,54.11,PARTIAL,1,1
002716:20250421:397,002716,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.73,4.1,,INVALID_BEFORE_S1,73.83,41.84,PARTIAL,1,1
000720:20250418:290,000720,,2025-04-22,2025-04-23,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 2.86 < S1 2.96,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,2.76,2.96,,S1_BEFORE_INVALID,70.12,69.62,PARTIAL,1,1
603637:20250421:1036,603637,镇海股份,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,9.49,10.65,,NEITHER,54.07,54.07,PARTIAL,1,1
002235:20250421:535,002235,安妮股份,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.32,5.8,,INVALID_BEFORE_S1,80.0,80.0,PARTIAL,1,0
600562:20250421:2044,600562,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,20.34,21.4,,INVALID_BEFORE_S1,82.47,35.43,PARTIAL,1,1
002566:20250417:812,002566,益盛药业,2025-04-22,2025-04-23,2025-04-17,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,7.36,7.73,,INVALID_BEFORE_S1,63.27,44.04,PARTIAL,1,0
000572:20250414:393,000572,,2025-04-22,2025-04-23,2025-04-14,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.62,4.1,,NEITHER,77.91,77.91,PARTIAL,1,2
603918:20250421:1639,603918,金桥信息,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,16.88,18.18,,INVALID_BEFORE_S1,70.12,70.12,PARTIAL,1,1
600439:20250415:362,600439,,2025-04-22,2025-04-23,2025-04-15,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.43,3.73,,INVALID_BEFORE_S1,60.47,60.47,PARTIAL,1,0
001222:20250421:1541,001222,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 15.69 < S1 16.02,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,14.34,16.02,,S1_BEFORE_INVALID,66.67,66.67,PARTIAL,1,1
002795:20250421:506,002795,永和智控,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 5.36 < S1 5.39,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.03,5.39,,S1_BEFORE_INVALID,76.54,76.54,PARTIAL,1,1
002582:20250421:1159,002582,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,11.04,12.62,,INVALID_BEFORE_S1,54.32,54.32,PARTIAL,1,0
002929:20250421:5093,002929,润建股份,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,48.85,54.66,,INVALID_BEFORE_S1,58.02,58.02,PARTIAL,1,1
600589:20250421:664,600589,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,6.54,7.66,,INVALID_BEFORE_S1,76.54,76.54,PARTIAL,1,1
002365:20250421:992,002365,永安药业,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,9.87,11.48,,S1_BEFORE_INVALID,70.37,70.37,PARTIAL,1,0
002391:20250421:545,002391,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.42,5.99,,INVALID_BEFORE_S1,80.0,80.0,PARTIAL,1,0
002131:20250421:352,002131,利欧股份,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.63,3.95,,INVALID_BEFORE_S1,67.9,67.9,PARTIAL,1,0
600664:20250421:374,600664,哈药股份,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.5,3.82,,NEITHER,78.77,23.87,PARTIAL,1,0
002172:20250421:361,002172,,2025-04-22,2025-04-23,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.59,4.15,,INVALID_BEFORE_S1,85.49,85.49,PARTIAL,1,0
002780:20250418:1229,002780,,2025-04-22,2025-04-23,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,11.15,11.6,,INVALID_BEFORE_S1,74.38,53.13,PARTIAL,1,0
002479:20250421:526,002479,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.2,5.68,,S1_BEFORE_INVALID,70.12,70.12,PARTIAL,1,2
600876:20250422:986,600876,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,9.45,11.06,,INVALID_BEFORE_S1,67.65,67.65,PARTIAL,1,1
601515:20250422:374,601515,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,3.56,4.26,,NEITHER,75.06,75.06,PARTIAL,1,2
003042:20250422:1563,003042,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,15.22,16.3,,INVALID_BEFORE_S1,75.31,75.31,PARTIAL,1,1
603308:20250421:1949,603308,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 19.67 < S1 19.89,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,18.49,19.89,,S1_BEFORE_INVALID,73.83,47.83,PARTIAL,1,2
000957:20250422:1137,000957,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,10.94,12.01,,NEITHER,73.83,62.83,PARTIAL,1,2
603991:20250421:5169,603991,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,49.02,54.7,,S1_BEFORE_INVALID,72.84,72.84,PARTIAL,1,2
601339:20250414:550,601339,,2025-04-23,2025-04-24,2025-04-14,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,4.86,5.31,,INVALID_BEFORE_S1,72.09,72.09,PARTIAL,1,0
603103:20250421:1624,603103,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,16.16,18.02,,INVALID_BEFORE_S1,76.54,76.54,PARTIAL,1,2
000822:20250421:653,000822,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,6.16,6.68,,INVALID_BEFORE_S1,97.53,65.02,PARTIAL,1,1
002651:20250421:683,002651,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,6.55,6.95,,INVALID_BEFORE_S1,62.96,54.83,PARTIAL,1,1
002446:20250418:622,002446,,2025-04-23,2025-04-24,2025-04-18,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,6.25,6.91,,INVALID_BEFORE_S1,65.43,65.43,PARTIAL,1,1
001318:20250421:1520,001318,阳光乳业,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,13.86,15.46,,INVALID_BEFORE_S1,69.14,69.14,PARTIAL,1,0
603256:20250421:880,603256,宏和科技,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,FAILED_BREAKOUT,S1 touched but close 9.02 < S1 9.23,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,8.39,9.23,,S1_BEFORE_INVALID,66.67,42.38,PARTIAL,1,2
600609:20250421:552,600609,,2025-04-23,2025-04-24,2025-04-21,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,5.28,6.33,,INVALID_BEFORE_S1,58.02,58.02,PARTIAL,1,1
600501:20250422:1918,600501,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,17.84,19.86,,NEITHER,85.49,58.13,PARTIAL,1,2
002549:20250422:1046,002549,,2025-04-23,2025-04-24,2025-04-22,B1_READY,corrected-episodes 66d5943ffd4c83d8... + outcome-study execution-reality,frozen lifecycle candidate (B1_READY/B2_READY/B2_CONFIRMED) at D-1 close with valid invalid+S1 and >=3 future sessions; earliest candidate per anchor,STRUCTURE_FAIL,invalid first within 3 sessions,2026-07-31 (frozen snapshot snap-2026-07-31-b5f84004de8a),True,False,9.66,12.23,,INVALID_BEFORE_S1,59.26,59.26,PARTIAL,1,0
