episode_id,symbol,event_date,outcome,checkpoint,activated,activation_time,acceptance_eligible,post_activation_bar_n,breakout_hold_ratio,vwap_acceptance_ratio,retest_depth,false_break_duration,dist_to_s1,high_vs_s1,vwap_distance,prev_close_state,open_gap,opening_drawdown,high_progression,cum_volume_relative_d1,missing_reasons
600497:20260612:928,600497,2026-06-22,FAILED_BREAKOUT,10:00,True,2026-06-22 09:35:00,True,5,1.0,1.0,0.0326492537313432,0,0.05503731343283591,0.05503731343283591,0.01950312412285493,0.10019455252918297,0.04182879377431914,-0.014939309056956174,1.0,1.7215811961730714,
600497:20260612:928,600497,2026-06-22,FAILED_BREAKOUT,10:30,True,2026-06-22 09:35:00,True,11,1.0,1.0,0.0326492537313432,0,0.05503731343283591,0.05503731343283591,0.018491615980686715,0.10019455252918297,0.04182879377431914,-0.014939309056956174,1.0,1.318231283452151,
600497:20260612:928,600497,2026-06-22,FAILED_BREAKOUT,11:30,True,2026-06-22 09:35:00,True,23,1.0,1.0,0.0326492537313432,0,0.05503731343283591,0.05503731343283591,0.013999141542611726,0.10019455252918297,0.04182879377431914,-0.014939309056956174,1.0,1.3782486192837526,
600516:20260603:548,600516,2026-06-05,SUCCESS,09:45,True,2026-06-05 09:35:00,True,2,1.0,1.0,0.023090586145648295,0,0.035523978685612745,0.035523978685612745,0.011304358117955049,0.10000000000000009,0.026415094339622858,-0.0018382352941177516,1.0,2.1798593564803794,
600516:20260603:548,600516,2026-06-05,SUCCESS,10:00,True,2026-06-05 09:35:00,True,5,1.0,1.0,0.023090586145648295,0,0.035523978685612745,0.035523978685612745,0.009372125077415028,0.10000000000000009,0.026415094339622858,-0.0018382352941177516,1.0,1.7864775753182116,
600516:20260603:548,600516,2026-06-05,SUCCESS,10:30,True,2026-06-05 09:35:00,True,11,1.0,1.0,0.023090586145648295,0,0.035523978685612745,0.035523978685612745,0.008985191809189885,0.10000000000000009,0.026415094339622858,-0.0018382352941177516,1.0,1.446421684382887,
600516:20260603:548,600516,2026-06-05,SUCCESS,11:30,True,2026-06-05 09:35:00,True,23,1.0,1.0,0.023090586145648295,0,0.035523978685612745,0.035523978685612745,0.0087281090506528,0.10000000000000009,0.026415094339622858,-0.0018382352941177516,1.0,1.1875559307360242,
600516:20260625:677,600516,2026-07-01,FAILED_BREAKOUT,09:45,True,2026-07-01 09:35:00,True,2,1.0,1.0,-0.018957345971563955,0,0.0031595576619272148,0.02369668246445511,0.003750210189269465,0.02917341977309551,-0.0016207455429497752,0.0,0.9891975308641975,0.9738390833281344,
600516:20260625:677,600516,2026-07-01,FAILED_BREAKOUT,10:00,True,2026-07-01 09:35:00,True,5,0.6,0.6,-0.018957345971563955,1,-0.006319115323854652,0.02369668246445511,-0.005661611837607827,0.01944894651539708,-0.0016207455429497752,0.0,0.9799382716049382,1.0241420168988769,
600516:20260625:677,600516,2026-07-01,FAILED_BREAKOUT,10:30,True,2026-07-01 09:35:00,True,11,0.2727272727272727,0.2727272727272727,-0.023696682464455,7,-0.017377567140600347,0.02369668246445511,-0.013545342481887324,0.008103727714748654,-0.0016207455429497752,0.0,0.9629629629629629,1.1092515058667873,
