episode_id,symbol,anchor_date,candidate_date,outcome_3d,outcome_event_date,legacy_event_mapping_status,asl_5m_coverage_status,eligible_r8,missing_reason,s1_price,s1_source,s1_source_sha,event_date_source,event_date_source_sha
603456:20250415:1403,603456,2025-04-15,2025-04-17,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603329:20250416:1693,603329,2025-04-16,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601279:20250415:369,601279,2025-04-15,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600128:20250415:1021,600128,2025-04-15,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001298:20250411:2432,001298,2025-04-11,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605069:20250415:955,605069,2025-04-15,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002909:20250416:607,002909,2025-04-16,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603967:20250416:1327,603967,2025-04-16,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000850:20250416:429,000850,2025-04-16,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603617:20250414:699,603617,2025-04-14,2025-04-17,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603955:20250415:1986,603955,2025-04-15,2025-04-17,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603687:20250415:713,603687,2025-04-15,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002279:20250415:668,002279,2025-04-15,2025-04-17,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002127:20250417:437,002127,2025-04-17,2025-04-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600279:20250416:561,600279,2025-04-16,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001259:20250416:2385,001259,2025-04-16,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002712:20250415:556,002712,2025-04-15,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002453:20250417:557,002453,2025-04-17,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002153:20250417:834,002153,2025-04-17,2025-04-18,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002374:20250417:255,002374,2025-04-17,2025-04-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601020:20250414:1976,601020,2025-04-14,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603801:20250417:1184,603801,2025-04-17,2025-04-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603506:20250417:1053,603506,2025-04-17,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600939:20250417:277,600939,2025-04-17,2025-04-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002843:20250417:2234,002843,2025-04-17,2025-04-18,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600841:20250414:548,600841,2025-04-14,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001300:20250417:1245,001300,2025-04-17,2025-04-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605287:20250417:1284,605287,2025-04-17,2025-04-18,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002261:20250417:2838,002261,2025-04-17,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600629:20250416:831,600629,2025-04-16,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603938:20250417:1351,603938,2025-04-17,2025-04-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605179:20250417:2454,605179,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002177:20250418:468,002177,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002866:20250418:1592,002866,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002981:20250418:2191,002981,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002584:20250417:904,002584,2025-04-17,2025-04-21,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600857:20250417:1023,600857,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603819:20250417:1680,603819,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002353:20250410:3164,002353,2025-04-10,2025-04-21,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002278:20250418:772,002278,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002806:20250418:1198,002806,2025-04-18,2025-04-21,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600448:20250417:296,600448,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002201:20250417:677,002201,2025-04-17,2025-04-21,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603933:20250417:1588,603933,2025-04-17,2025-04-21,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000820:20250417:255,000820,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000920:20250417:1081,000920,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603171:20250417:4616,603171,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600776:20250418:1109,600776,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603928:20250417:1036,603928,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002796:20250418:1179,002796,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002562:20250417:442,002562,2025-04-17,2025-04-21,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603039:20250417:6854,603039,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002792:20250418:1447,002792,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000863:20250418:385,000863,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002277:20250418:573,002277,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603931:20250417:3112,603931,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603677:20250418:2187,603677,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603536:20250417:1045,603536,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603315:20250417:1286,603315,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002715:20250417:1642,002715,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000628:20250418:4653,000628,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000402:20250418:304,000402,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002342:20250418:464,002342,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000560:20250418:358,000560,2025-04-18,2025-04-21,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002631:20250417:504,002631,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600810:20250418:823,600810,2025-04-18,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002188:20250417:486,002188,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000428:20250417:392,000428,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600575:20250417:398,600575,2025-04-17,2025-04-21,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002716:20250421:397,002716,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000720:20250418:290,000720,2025-04-18,2025-04-22,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603637:20250421:1036,603637,2025-04-21,2025-04-22,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002235:20250421:535,002235,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600562:20250421:2044,600562,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002566:20250417:812,002566,2025-04-17,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000572:20250414:393,000572,2025-04-14,2025-04-22,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603918:20250421:1639,603918,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600439:20250415:362,600439,2025-04-15,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001222:20250421:1541,001222,2025-04-21,2025-04-22,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002795:20250421:506,002795,2025-04-21,2025-04-22,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002582:20250421:1159,002582,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002929:20250421:5093,002929,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600589:20250421:664,600589,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002365:20250421:992,002365,2025-04-21,2025-04-22,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002391:20250421:545,002391,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002131:20250421:352,002131,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600664:20250421:374,600664,2025-04-21,2025-04-22,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002172:20250421:361,002172,2025-04-21,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002780:20250418:1229,002780,2025-04-18,2025-04-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002479:20250421:526,002479,2025-04-21,2025-04-23,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600876:20250422:986,600876,2025-04-22,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601515:20250422:374,601515,2025-04-22,2025-04-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003042:20250422:1563,003042,2025-04-22,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603308:20250421:1949,603308,2025-04-21,2025-04-23,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000957:20250422:1137,000957,2025-04-22,2025-04-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603991:20250421:5169,603991,2025-04-21,2025-04-23,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601339:20250414:550,601339,2025-04-14,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603103:20250421:1624,603103,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000822:20250421:653,000822,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002651:20250421:683,002651,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002446:20250418:622,002446,2025-04-18,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001318:20250421:1520,001318,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603256:20250421:880,603256,2025-04-21,2025-04-23,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600609:20250421:552,600609,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600501:20250422:1918,600501,2025-04-22,2025-04-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002549:20250422:1046,002549,2025-04-22,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600643:20250414:509,600643,2025-04-14,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600105:20250422:614,600105,2025-04-22,2025-04-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002678:20250422:484,002678,2025-04-22,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002279:20250421:681,002279,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605488:20250421:4107,605488,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603366:20250421:1048,603366,2025-04-21,2025-04-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002085:20250423:1673,002085,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603029:20250422:1889,603029,2025-04-22,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000017:20250422:675,000017,2025-04-22,2025-04-24,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003029:20250422:2212,003029,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603900:20250421:697,603900,2025-04-21,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002383:20250423:865,002383,2025-04-23,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002702:20250422:462,002702,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600939:20250422:301,600939,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603535:20250422:1033,603535,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003030:20250421:2156,003030,2025-04-21,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603897:20250423:2466,603897,2025-04-23,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600227:20250422:229,600227,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605033:20250422:1899,605033,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600860:20250423:1375,600860,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002648:20250423:1742,002648,2025-04-23,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002627:20250422:593,002627,2025-04-22,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002552:20250422:1502,002552,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000670:20250422:700,000670,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000837:20250423:1217,000837,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002695:20250422:1103,002695,2025-04-22,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002708:20250423:1124,002708,2025-04-23,2025-04-24,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600592:20250423:1883,600592,2025-04-23,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003021:20250423:12539,003021,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603117:20250422:629,603117,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002672:20250422:428,002672,2025-04-22,2025-04-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000420:20250423:381,000420,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002553:20250423:2060,002553,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002907:20250422:1448,002907,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001380:20250423:3095,001380,2025-04-23,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605208:20250423:1111,605208,2025-04-23,2025-04-24,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603630:20250421:1907,603630,2025-04-21,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002910:20250422:1073,002910,2025-04-22,2025-04-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605018:20250423:1111,605018,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002657:20250423:2010,002657,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002697:20250423:690,002697,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603226:20250424:682,603226,2025-04-24,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002981:20250423:2360,002981,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002164:20250423:790,002164,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601177:20250423:1827,601177,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002983:20250423:1849,002983,2025-04-23,2025-04-25,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603319:20250423:3377,603319,2025-04-23,2025-04-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002054:20250423:650,002054,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001209:20250422:1819,001209,2025-04-22,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002155:20250421:2631,002155,2025-04-21,2025-04-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605080:20250423:2448,605080,2025-04-23,2025-04-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603890:20250423:1135,603890,2025-04-23,2025-04-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000678:20250423:1184,000678,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605133:20250423:3116,605133,2025-04-23,2025-04-25,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603399:20250424:917,603399,2025-04-24,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603767:20250423:1511,603767,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000617:20250422:790,000617,2025-04-22,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002278:20250423:813,002278,2025-04-23,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603123:20250422:915,603123,2025-04-22,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002821:20250424:7377,002821,2025-04-24,2025-04-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600738:20250422:625,600738,2025-04-22,2025-04-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600969:20250424:807,600969,2025-04-24,2025-04-28,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002648:20250425:1915,002648,2025-04-25,2025-04-28,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600679:20250424:1330,600679,2025-04-24,2025-04-28,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002068:20250425:1143,002068,2025-04-25,2025-04-28,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600590:20250425:899,600590,2025-04-25,2025-04-28,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
