setup_id,code,anchor_date,anchor_price,anchor_source,profile,limit_price,is_first_board,recent_limit_count,recent_limits_non_consecutive,seal_before_cutoff,snapshot_id,strategy_commit,strategy_config_hash
603085:20241128:1021,603085,2024-11-28,10.21,PRICE_ONLY,PRICE_ONLY,10.21,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603096:20241128:2033,603096,2024-11-28,20.33,PRICE_ONLY,PRICE_ONLY,20.33,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603630:20241128:1422,603630,2024-11-28,14.22,PRICE_ONLY,PRICE_ONLY,14.22,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603773:20241128:2652,603773,2024-11-28,26.52,PRICE_ONLY,PRICE_ONLY,26.52,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603976:20241128:1928,603976,2024-11-28,19.28,PRICE_ONLY,PRICE_ONLY,19.28,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605069:20241128:928,605069,2024-11-28,9.28,PRICE_ONLY,PRICE_ONLY,9.28,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605300:20241128:1455,605300,2024-11-28,14.55,PRICE_ONLY,PRICE_ONLY,14.55,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000619:20241129:617,000619,2024-11-29,6.17,PRICE_ONLY,PRICE_ONLY,6.17,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000631:20241129:340,000631,2024-11-29,3.40,PRICE_ONLY,PRICE_ONLY,3.40,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000679:20241129:561,000679,2024-11-29,5.61,PRICE_ONLY,PRICE_ONLY,5.61,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002009:20241129:1425,002009,2024-11-29,14.25,PRICE_ONLY,PRICE_ONLY,14.25,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002029:20241129:715,002029,2024-11-29,7.15,PRICE_ONLY,PRICE_ONLY,7.15,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002031:20241129:468,002031,2024-11-29,4.68,PRICE_ONLY,PRICE_ONLY,4.68,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002046:20241129:1350,002046,2024-11-29,13.50,PRICE_ONLY,PRICE_ONLY,13.50,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002108:20241129:397,002108,2024-11-29,3.97,PRICE_ONLY,PRICE_ONLY,3.97,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002154:20241129:462,002154,2024-11-29,4.62,PRICE_ONLY,PRICE_ONLY,4.62,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002269:20241129:202,002269,2024-11-29,2.02,PRICE_ONLY,PRICE_ONLY,2.02,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002378:20241129:777,002378,2024-11-29,7.77,PRICE_ONLY,PRICE_ONLY,7.77,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002383:20241129:1011,002383,2024-11-29,10.11,PRICE_ONLY,PRICE_ONLY,10.11,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002400:20241129:856,002400,2024-11-29,8.56,PRICE_ONLY,PRICE_ONLY,8.56,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002520:20241129:565,002520,2024-11-29,5.65,PRICE_ONLY,PRICE_ONLY,5.65,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002670:20241129:1280,002670,2024-11-29,12.80,PRICE_ONLY,PRICE_ONLY,12.80,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002695:20241129:915,002695,2024-11-29,9.15,PRICE_ONLY,PRICE_ONLY,9.15,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002747:20241129:1823,002747,2024-11-29,18.23,PRICE_ONLY,PRICE_ONLY,18.23,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002779:20241129:6224,002779,2024-11-29,62.24,PRICE_ONLY,PRICE_ONLY,62.24,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002842:20241129:769,002842,2024-11-29,7.69,PRICE_ONLY,PRICE_ONLY,7.69,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002846:20241129:1161,002846,2024-11-29,11.61,PRICE_ONLY,PRICE_ONLY,11.61,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002848:20241129:1087,002848,2024-11-29,10.87,PRICE_ONLY,PRICE_ONLY,10.87,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002870:20241129:3427,002870,2024-11-29,34.27,PRICE_ONLY,PRICE_ONLY,34.27,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002878:20241129:1612,002878,2024-11-29,16.12,PRICE_ONLY,PRICE_ONLY,16.12,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002892:20241129:1552,002892,2024-11-29,15.52,PRICE_ONLY,PRICE_ONLY,15.52,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002896:20241129:3410,002896,2024-11-29,34.10,PRICE_ONLY,PRICE_ONLY,34.10,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
003010:20241129:2297,003010,2024-11-29,22.97,PRICE_ONLY,PRICE_ONLY,22.97,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
003021:20241129:7410,003021,2024-11-29,74.10,PRICE_ONLY,PRICE_ONLY,74.10,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600206:20241129:2247,600206,2024-11-29,22.47,PRICE_ONLY,PRICE_ONLY,22.47,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600280:20241129:450,600280,2024-11-29,4.50,PRICE_ONLY,PRICE_ONLY,4.50,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600292:20241129:1550,600292,2024-11-29,15.50,PRICE_ONLY,PRICE_ONLY,15.50,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600382:20241129:469,600382,2024-11-29,4.69,PRICE_ONLY,PRICE_ONLY,4.69,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600480:20241129:1071,600480,2024-11-29,10.71,PRICE_ONLY,PRICE_ONLY,10.71,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600540:20241129:469,600540,2024-11-29,4.69,PRICE_ONLY,PRICE_ONLY,4.69,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
600692:20241129:957,600692,2024-11-29,9.57,PRICE_ONLY,PRICE_ONLY,9.57,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
601086:20241129:537,601086,2024-11-29,5.37,PRICE_ONLY,PRICE_ONLY,5.37,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
601519:20241129:930,601519,2024-11-29,9.30,PRICE_ONLY,PRICE_ONLY,9.30,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
601933:20241129:504,601933,2024-11-29,5.04,PRICE_ONLY,PRICE_ONLY,5.04,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603009:20241129:3912,603009,2024-11-29,39.12,PRICE_ONLY,PRICE_ONLY,39.12,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603062:20241129:4052,603062,2024-11-29,40.52,PRICE_ONLY,PRICE_ONLY,40.52,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603181:20241129:1229,603181,2024-11-29,12.29,PRICE_ONLY,PRICE_ONLY,12.29,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603196:20241129:1888,603196,2024-11-29,18.88,PRICE_ONLY,PRICE_ONLY,18.88,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603214:20241129:1812,603214,2024-11-29,18.12,PRICE_ONLY,PRICE_ONLY,18.12,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603219:20241129:1366,603219,2024-11-29,13.66,PRICE_ONLY,PRICE_ONLY,13.66,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603239:20241129:1388,603239,2024-11-29,13.88,PRICE_ONLY,PRICE_ONLY,13.88,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603268:20241129:5342,603268,2024-11-29,53.42,PRICE_ONLY,PRICE_ONLY,53.42,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603278:20241129:790,603278,2024-11-29,7.90,PRICE_ONLY,PRICE_ONLY,7.90,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603305:20241129:1453,603305,2024-11-29,14.53,PRICE_ONLY,PRICE_ONLY,14.53,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603536:20241129:1161,603536,2024-11-29,11.61,PRICE_ONLY,PRICE_ONLY,11.61,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603583:20241129:2259,603583,2024-11-29,22.59,PRICE_ONLY,PRICE_ONLY,22.59,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603586:20241129:1604,603586,2024-11-29,16.04,PRICE_ONLY,PRICE_ONLY,16.04,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603662:20241129:5104,603662,2024-11-29,51.04,PRICE_ONLY,PRICE_ONLY,51.04,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603667:20241129:1829,603667,2024-11-29,18.29,PRICE_ONLY,PRICE_ONLY,18.29,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603711:20241129:1558,603711,2024-11-29,15.58,PRICE_ONLY,PRICE_ONLY,15.58,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603728:20241129:5374,603728,2024-11-29,53.74,PRICE_ONLY,PRICE_ONLY,53.74,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603809:20241129:1207,603809,2024-11-29,12.07,PRICE_ONLY,PRICE_ONLY,12.07,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603901:20241129:877,603901,2024-11-29,8.77,PRICE_ONLY,PRICE_ONLY,8.77,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
603933:20241129:1846,603933,2024-11-29,18.46,PRICE_ONLY,PRICE_ONLY,18.46,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605098:20241129:3574,605098,2024-11-29,35.74,PRICE_ONLY,PRICE_ONLY,35.74,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605108:20241129:2534,605108,2024-11-29,25.34,PRICE_ONLY,PRICE_ONLY,25.34,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605388:20241129:682,605388,2024-11-29,6.82,PRICE_ONLY,PRICE_ONLY,6.82,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605398:20241129:2059,605398,2024-11-29,20.59,PRICE_ONLY,PRICE_ONLY,20.59,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605555:20241129:2057,605555,2024-11-29,20.57,PRICE_ONLY,PRICE_ONLY,20.57,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
605598:20241129:2064,605598,2024-11-29,20.64,PRICE_ONLY,PRICE_ONLY,20.64,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000008:20241202:278,000008,2024-12-02,2.78,PRICE_ONLY,PRICE_ONLY,2.78,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000058:20241202:1033,000058,2024-12-02,10.33,PRICE_ONLY,PRICE_ONLY,10.33,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000505:20241202:749,000505,2024-12-02,7.49,PRICE_ONLY,PRICE_ONLY,7.49,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000566:20241202:620,000566,2024-12-02,6.20,PRICE_ONLY,PRICE_ONLY,6.20,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000567:20241202:859,000567,2024-12-02,8.59,PRICE_ONLY,PRICE_ONLY,8.59,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000572:20241202:495,000572,2024-12-02,4.95,PRICE_ONLY,PRICE_ONLY,4.95,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000595:20241202:948,000595,2024-12-02,9.48,PRICE_ONLY,PRICE_ONLY,9.48,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000735:20241202:738,000735,2024-12-02,7.38,PRICE_ONLY,PRICE_ONLY,7.38,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000759:20241202:455,000759,2024-12-02,4.55,PRICE_ONLY,PRICE_ONLY,4.55,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000796:20241202:530,000796,2024-12-02,5.30,PRICE_ONLY,PRICE_ONLY,5.30,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000886:20241202:713,000886,2024-12-02,7.13,PRICE_ONLY,PRICE_ONLY,7.13,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000890:20241202:413,000890,2024-12-02,4.13,PRICE_ONLY,PRICE_ONLY,4.13,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000892:20241202:403,000892,2024-12-02,4.03,PRICE_ONLY,PRICE_ONLY,4.03,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
000981:20241202:193,000981,2024-12-02,1.93,PRICE_ONLY,PRICE_ONLY,1.93,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
001222:20241202:1577,001222,2024-12-02,15.77,PRICE_ONLY,PRICE_ONLY,15.77,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002036:20241202:1064,002036,2024-12-02,10.64,PRICE_ONLY,PRICE_ONLY,10.64,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002066:20241202:1264,002066,2024-12-02,12.64,PRICE_ONLY,PRICE_ONLY,12.64,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002115:20241202:704,002115,2024-12-02,7.04,PRICE_ONLY,PRICE_ONLY,7.04,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002186:20241202:1286,002186,2024-12-02,12.86,PRICE_ONLY,PRICE_ONLY,12.86,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002195:20241202:405,002195,2024-12-02,4.05,PRICE_ONLY,PRICE_ONLY,4.05,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002219:20241202:297,002219,2024-12-02,2.97,PRICE_ONLY,PRICE_ONLY,2.97,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002225:20241202:479,002225,2024-12-02,4.79,PRICE_ONLY,PRICE_ONLY,4.79,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002265:20241202:1253,002265,2024-12-02,12.53,PRICE_ONLY,PRICE_ONLY,12.53,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002312:20241202:2108,002312,2024-12-02,21.08,PRICE_ONLY,PRICE_ONLY,21.08,True,2,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002320:20241202:685,002320,2024-12-02,6.85,PRICE_ONLY,PRICE_ONLY,6.85,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
002354:20241202:539,002354,2024-12-02,5.39,PRICE_ONLY,PRICE_ONLY,5.39,True,1,True,,snap-2026-07-31-d34171a7e7ae,315fbe0d6a41cbcbb17166c03c134e010f163084,47a0ea2b41952f06f43d1fe3a5e066993bade6ecec45c81103022008c7eae6bf
