CHECKPOINT,stratum,group,feature,success_n,control_n,success_median,control_median,rank_biserial
1330,Q3,STRUCTURE_FAIL,session_range_pct,9,10,4.6512,5.4904,0.6
1330,Q3,STRUCTURE_FAIL,session_low_pct_vs_prev_close,9,10,-1.1173,-2.1808,-0.5111
1330,Q3,STRUCTURE_FAIL,D1_upper_shadow_pct,9,10,0.0,0.0,-0.3333
1330,Q4,FAILED_BREAKOUT,price_to_s1_pct,11,29,-4.3554,-5.1793,-0.0533
1330,Q4,FAILED_BREAKOUT,s1_reject_count_so_far,11,29,0.0,0.0,0.0
1330,Q4,FAILED_BREAKOUT,support_reclaimed_so_far,11,29,1.0,0.0,-0.326
1330,Q4,FAILED_BREAKOUT,recovery_from_session_low_pct,11,29,2.3669,1.9767,-0.0282
1330,Q4,FAILED_BREAKOUT,price_vs_vwap_pct,11,29,-0.2566,-0.3161,-0.0658
1330,Q4,FAILED_BREAKOUT,close_location_so_far,11,29,0.522,0.455,-0.1034
1330,Q4,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,11,29,0.0,0.0,-0.1097
1330,Q4,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,6,16,1.1101,1.3625,0.2917
1330,Q4,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,11,29,0.5041,0.5924,0.3041
1330,Q4,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,11,29,0.6607,0.7973,0.4357
1330,Q4,FAILED_BREAKOUT,session_range_pct,11,29,4.6442,4.7558,0.0533
1330,Q4,FAILED_BREAKOUT,session_low_pct_vs_prev_close,11,29,-3.0395,-3.7763,-0.2351
1330,Q4,FAILED_BREAKOUT,D1_upper_shadow_pct,11,29,1.8331,0.4105,-0.1003
1330,Q4,STRUCTURE_FAIL,price_to_s1_pct,11,9,-4.3554,-6.9925,-0.4141
1330,Q4,STRUCTURE_FAIL,s1_reject_count_so_far,11,9,0.0,0.0,0.0
1330,Q4,STRUCTURE_FAIL,support_reclaimed_so_far,11,9,1.0,1.0,-0.0808
1330,Q4,STRUCTURE_FAIL,recovery_from_session_low_pct,11,9,2.3669,1.7316,-0.0707
1330,Q4,STRUCTURE_FAIL,price_vs_vwap_pct,11,9,-0.2566,-0.4852,-0.1919
1330,Q4,STRUCTURE_FAIL,close_location_so_far,11,9,0.522,0.284,-0.3333
1330,Q4,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,11,9,0.0,1.0,0.101
1330,Q4,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,6,5,1.1101,0.9423,-0.3333
1330,Q4,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,11,9,0.5041,0.7742,0.4949
1330,Q4,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,11,9,0.6607,0.7381,0.3131
1330,Q4,STRUCTURE_FAIL,session_range_pct,11,9,4.6442,5.5094,0.3737
1330,Q4,STRUCTURE_FAIL,session_low_pct_vs_prev_close,11,9,-3.0395,-4.6512,-0.4949
1330,Q4,STRUCTURE_FAIL,D1_upper_shadow_pct,11,9,1.8331,0.0,-0.2828
1400,Q1,FAILED_BREAKOUT,price_to_s1_pct,7,18,-8.8547,-8.4494,0.2222
1400,Q1,FAILED_BREAKOUT,s1_reject_count_so_far,7,18,0.0,0.0,0.0
1400,Q1,FAILED_BREAKOUT,support_reclaimed_so_far,7,18,1.0,1.0,0.3175
1400,Q1,FAILED_BREAKOUT,recovery_from_session_low_pct,7,18,2.9783,6.3944,0.5397
1400,Q1,FAILED_BREAKOUT,price_vs_vwap_pct,7,18,0.4197,1.2995,0.3333
1400,Q1,FAILED_BREAKOUT,close_location_so_far,7,18,0.6,0.7085,0.2222
1400,Q1,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,7,18,0.0,0.0,0.0794
1400,Q1,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,6,6,1.2454,1.5413,0.2222
1400,Q1,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,7,18,0.8687,1.3069,0.254
1400,Q1,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,7,18,1.2657,1.4516,0.3651
1400,Q1,FAILED_BREAKOUT,session_range_pct,7,18,5.4648,8.6234,0.6667
1400,Q1,FAILED_BREAKOUT,session_low_pct_vs_prev_close,7,18,0.8636,-2.6269,-0.8413
1400,Q1,FAILED_BREAKOUT,D1_upper_shadow_pct,7,18,0.8556,0.0,-0.3968
1400,Q1,NO_LAUNCH,price_to_s1_pct,7,5,-8.8547,-18.0462,-0.6571
1400,Q1,NO_LAUNCH,s1_reject_count_so_far,7,5,0.0,0.0,0.0
1400,Q1,NO_LAUNCH,support_reclaimed_so_far,7,5,1.0,0.0,-0.1714
1400,Q1,NO_LAUNCH,recovery_from_session_low_pct,7,5,2.9783,2.9449,-0.0286
1400,Q1,NO_LAUNCH,price_vs_vwap_pct,7,5,0.4197,0.3567,-0.1429
1400,Q1,NO_LAUNCH,close_location_so_far,7,5,0.6,0.602,-0.0857
1400,Q1,NO_LAUNCH,d0_new_low_since_anchor_so_far,7,5,0.0,0.0,0.2571
1400,Q1,NO_LAUNCH,cum_volume_vs_D1_ratio,7,5,0.8687,0.7833,-0.0286
1400,Q1,NO_LAUNCH,cum_volume_vs_anchor_ratio,7,5,1.2657,0.7167,-0.3714
1400,Q1,NO_LAUNCH,session_range_pct,7,5,5.4648,7.717,0.1429
1400,Q1,NO_LAUNCH,session_low_pct_vs_prev_close,7,5,0.8636,-1.4271,-0.7714
1400,Q1,NO_LAUNCH,D1_upper_shadow_pct,7,5,0.8556,1.0088,-0.0571
1400,Q1,STRUCTURE_FAIL,price_to_s1_pct,7,21,-8.8547,-12.1479,-0.3605
1400,Q1,STRUCTURE_FAIL,s1_reject_count_so_far,7,21,0.0,0.0,0.0
1400,Q1,STRUCTURE_FAIL,support_reclaimed_so_far,7,21,1.0,1.0,0.2857
1400,Q1,STRUCTURE_FAIL,recovery_from_session_low_pct,7,21,2.9783,3.1471,-0.0612
1400,Q1,STRUCTURE_FAIL,price_vs_vwap_pct,7,21,0.4197,-0.4135,-0.3061
1400,Q1,STRUCTURE_FAIL,close_location_so_far,7,21,0.6,0.349,-0.3469
1400,Q1,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,7,21,0.0,0.0,0.0476
1400,Q1,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,6,7,1.2454,1.5672,0.3333
1400,Q1,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,7,21,0.8687,1.6547,0.3061
1400,Q1,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,7,21,1.2657,1.7995,0.4558
1400,Q1,STRUCTURE_FAIL,session_range_pct,7,21,5.4648,8.7612,0.5646
1400,Q1,STRUCTURE_FAIL,session_low_pct_vs_prev_close,7,21,0.8636,-2.452,-0.7687
1400,Q1,STRUCTURE_FAIL,D1_upper_shadow_pct,7,21,0.8556,0.0,-0.449
1400,Q2,FAILED_BREAKOUT,price_to_s1_pct,13,20,-8.5196,-6.0275,0.3115
1400,Q2,FAILED_BREAKOUT,s1_reject_count_so_far,13,20,0.0,0.0,0.0
1400,Q2,FAILED_BREAKOUT,support_reclaimed_so_far,13,20,1.0,1.0,0.1577
1400,Q2,FAILED_BREAKOUT,recovery_from_session_low_pct,13,20,3.0146,5.0366,0.3846
1400,Q2,FAILED_BREAKOUT,price_vs_vwap_pct,13,20,0.1212,0.9972,0.2692
1400,Q2,FAILED_BREAKOUT,close_location_so_far,13,20,0.5,0.6965,0.2885
1400,Q2,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,13,20,1.0,0.0,-0.4654
1400,Q2,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,9,5,1.1991,1.0069,0.3333
1400,Q2,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,13,20,0.637,0.9777,0.4385
1400,Q2,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,13,20,0.7638,1.0543,0.4231
1400,Q2,FAILED_BREAKOUT,session_range_pct,13,20,6.4894,7.4451,0.2769
1400,Q2,FAILED_BREAKOUT,session_low_pct_vs_prev_close,13,20,-1.8883,-1.4034,0.1692
1400,Q2,FAILED_BREAKOUT,D1_upper_shadow_pct,13,20,2.0101,0.0,-0.5692
1400,Q2,STRUCTURE_FAIL,price_to_s1_pct,13,11,-8.5196,-7.6774,-0.1049
1400,Q2,STRUCTURE_FAIL,s1_reject_count_so_far,13,11,0.0,0.0,0.0
1400,Q2,STRUCTURE_FAIL,support_reclaimed_so_far,13,11,1.0,1.0,0.035
1400,Q2,STRUCTURE_FAIL,recovery_from_session_low_pct,13,11,3.0146,2.901,-0.049
1400,Q2,STRUCTURE_FAIL,price_vs_vwap_pct,13,11,0.1212,-0.1021,-0.0629
1400,Q2,STRUCTURE_FAIL,close_location_so_far,13,11,0.5,0.543,-0.0909
1400,Q2,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,13,11,1.0,0.0,-0.1608
1400,Q2,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,9,6,1.1991,1.0392,-0.1481
1400,Q2,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,13,11,0.637,0.8131,0.1189
1400,Q2,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,13,11,0.7638,0.8131,0.007
1400,Q2,STRUCTURE_FAIL,session_range_pct,13,11,6.4894,5.3219,-0.1888
1400,Q2,STRUCTURE_FAIL,session_low_pct_vs_prev_close,13,11,-1.8883,-3.3195,-0.2028
1400,Q2,STRUCTURE_FAIL,D1_upper_shadow_pct,13,11,2.0101,0.9818,-0.1329
1400,Q3,FAILED_BREAKOUT,price_to_s1_pct,9,30,-5.1059,-5.7939,-0.2593
1400,Q3,FAILED_BREAKOUT,s1_reject_count_so_far,9,30,0.0,0.0,0.0
1400,Q3,FAILED_BREAKOUT,support_reclaimed_so_far,9,30,0.0,1.0,0.3667
1400,Q3,FAILED_BREAKOUT,recovery_from_session_low_pct,9,30,2.1579,3.3887,0.3259
1400,Q3,FAILED_BREAKOUT,price_vs_vwap_pct,9,30,0.172,0.6548,0.2296
1400,Q3,FAILED_BREAKOUT,close_location_so_far,9,30,0.466,0.6875,0.2519
1400,Q3,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,9,30,0.0,0.0,-0.1222
1400,Q3,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,9,30,0.8659,1.0007,0.2889
1400,Q3,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,9,30,0.9803,1.0007,0.0667
1400,Q3,FAILED_BREAKOUT,session_range_pct,9,30,4.6512,5.2143,0.3704
1400,Q3,FAILED_BREAKOUT,session_low_pct_vs_prev_close,9,30,-1.1173,-2.032,-0.4
1400,Q3,FAILED_BREAKOUT,D1_upper_shadow_pct,9,30,0.0,0.0,-0.2222
1400,Q3,STRUCTURE_FAIL,price_to_s1_pct,9,10,-5.1059,-6.6277,-0.4
1400,Q3,STRUCTURE_FAIL,s1_reject_count_so_far,9,10,0.0,0.0,0.0
1400,Q3,STRUCTURE_FAIL,support_reclaimed_so_far,9,10,0.0,0.5,0.1667
1400,Q3,STRUCTURE_FAIL,recovery_from_session_low_pct,9,10,2.1579,2.715,0.0444
1400,Q3,STRUCTURE_FAIL,price_vs_vwap_pct,9,10,0.172,-0.0506,-0.0222
1400,Q3,STRUCTURE_FAIL,close_location_so_far,9,10,0.466,0.5125,-0.0222
1400,Q3,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,9,10,0.0,0.0,-0.0222
1400,Q3,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,9,10,0.8659,0.9826,0.3444
1400,Q3,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,9,10,0.9803,0.9826,0.1333
1400,Q3,STRUCTURE_FAIL,session_range_pct,9,10,4.6512,5.4904,0.4222
1400,Q3,STRUCTURE_FAIL,session_low_pct_vs_prev_close,9,10,-1.1173,-2.1808,-0.5111
1400,Q3,STRUCTURE_FAIL,D1_upper_shadow_pct,9,10,0.0,0.0,-0.3333
1400,Q4,FAILED_BREAKOUT,price_to_s1_pct,11,29,-5.1103,-5.5738,-0.0784
1400,Q4,FAILED_BREAKOUT,s1_reject_count_so_far,11,29,0.0,0.0,0.0
1400,Q4,FAILED_BREAKOUT,support_reclaimed_so_far,11,29,1.0,0.0,-0.2226
1400,Q4,FAILED_BREAKOUT,recovery_from_session_low_pct,11,29,2.1203,2.3279,0.0219
1400,Q4,FAILED_BREAKOUT,price_vs_vwap_pct,11,29,-0.2784,-0.2671,-0.0157
1400,Q4,FAILED_BREAKOUT,close_location_so_far,11,29,0.433,0.512,-0.0439
1400,Q4,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,11,29,0.0,0.0,-0.1097
1400,Q4,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,6,16,1.1101,1.3625,0.2917
1400,Q4,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,11,29,0.5434,0.6606,0.3542
1400,Q4,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,11,29,0.7461,0.869,0.4671
1400,Q4,FAILED_BREAKOUT,session_range_pct,11,29,4.6442,4.7778,0.0909
1400,Q4,FAILED_BREAKOUT,session_low_pct_vs_prev_close,11,29,-3.0395,-3.9256,-0.2351
1400,Q4,FAILED_BREAKOUT,D1_upper_shadow_pct,11,29,1.8331,0.4105,-0.1003
1400,Q4,STRUCTURE_FAIL,price_to_s1_pct,11,9,-5.1103,-6.6917,-0.3636
1400,Q4,STRUCTURE_FAIL,s1_reject_count_so_far,11,9,0.0,0.0,0.0
1400,Q4,STRUCTURE_FAIL,support_reclaimed_so_far,11,9,1.0,1.0,-0.0808
1400,Q4,STRUCTURE_FAIL,recovery_from_session_low_pct,11,9,2.1203,1.5254,-0.1313
1400,Q4,STRUCTURE_FAIL,price_vs_vwap_pct,11,9,-0.2784,-0.7234,-0.2525
1400,Q4,STRUCTURE_FAIL,close_location_so_far,11,9,0.433,0.291,-0.3535
1400,Q4,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,11,9,0.0,1.0,0.101
1400,Q4,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,6,5,1.1101,0.9423,-0.3333
1400,Q4,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,11,9,0.5434,0.8264,0.4949
1400,Q4,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,11,9,0.7461,0.779,0.2525
1400,Q4,STRUCTURE_FAIL,session_range_pct,11,9,4.6442,5.5094,0.3535
1400,Q4,STRUCTURE_FAIL,session_low_pct_vs_prev_close,11,9,-3.0395,-4.6512,-0.4747
1400,Q4,STRUCTURE_FAIL,D1_upper_shadow_pct,11,9,1.8331,0.0,-0.2828
1430,Q1,FAILED_BREAKOUT,price_to_s1_pct,7,18,-9.0803,-7.7027,0.1905
1430,Q1,FAILED_BREAKOUT,s1_reject_count_so_far,7,18,0.0,0.0,0.0
1430,Q1,FAILED_BREAKOUT,support_reclaimed_so_far,7,18,1.0,1.0,0.3175
1430,Q1,FAILED_BREAKOUT,recovery_from_session_low_pct,7,18,3.2746,6.3869,0.5238
1430,Q1,FAILED_BREAKOUT,price_vs_vwap_pct,7,18,0.6535,1.0877,0.2381
1430,Q1,FAILED_BREAKOUT,close_location_so_far,7,18,0.598,0.7125,0.2143
1430,Q1,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,7,18,0.0,0.0,0.0794
1430,Q1,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,6,6,1.2454,1.5413,0.2222
1430,Q1,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,7,18,0.9104,1.3708,0.2698
1430,Q1,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,7,18,1.449,1.5039,0.3175
1430,Q1,FAILED_BREAKOUT,session_range_pct,7,18,5.4648,8.6234,0.5873
1430,Q1,FAILED_BREAKOUT,session_low_pct_vs_prev_close,7,18,0.8636,-2.6269,-0.8413
1430,Q1,FAILED_BREAKOUT,D1_upper_shadow_pct,7,18,0.8556,0.0,-0.3968
1430,Q1,NO_LAUNCH,price_to_s1_pct,7,5,-9.0803,-18.3918,-0.7143
1430,Q1,NO_LAUNCH,s1_reject_count_so_far,7,5,0.0,0.0,0.0
1430,Q1,NO_LAUNCH,support_reclaimed_so_far,7,5,1.0,0.0,-0.1714
1430,Q1,NO_LAUNCH,recovery_from_session_low_pct,7,5,3.2746,3.3291,0.1429
1430,Q1,NO_LAUNCH,price_vs_vwap_pct,7,5,0.6535,0.3766,-0.0857
1430,Q1,NO_LAUNCH,close_location_so_far,7,5,0.598,0.556,-0.0857
1430,Q1,NO_LAUNCH,d0_new_low_since_anchor_so_far,7,5,0.0,0.0,0.2571
1430,Q1,NO_LAUNCH,cum_volume_vs_D1_ratio,7,5,0.9104,0.8752,-0.1429
1430,Q1,NO_LAUNCH,cum_volume_vs_anchor_ratio,7,5,1.449,0.7962,-0.4286
1430,Q1,NO_LAUNCH,session_range_pct,7,5,5.4648,7.717,0.0857
1430,Q1,NO_LAUNCH,session_low_pct_vs_prev_close,7,5,0.8636,-1.4271,-0.7714
1430,Q1,NO_LAUNCH,D1_upper_shadow_pct,7,5,0.8556,1.0088,-0.0571
1430,Q1,STRUCTURE_FAIL,price_to_s1_pct,7,21,-9.0803,-11.1919,-0.3469
1430,Q1,STRUCTURE_FAIL,s1_reject_count_so_far,7,21,0.0,0.0,0.0
1430,Q1,STRUCTURE_FAIL,support_reclaimed_so_far,7,21,1.0,1.0,0.3333
1430,Q1,STRUCTURE_FAIL,recovery_from_session_low_pct,7,21,3.2746,3.5405,0.1293
1430,Q1,STRUCTURE_FAIL,price_vs_vwap_pct,7,21,0.6535,-0.7462,-0.1156
1430,Q1,STRUCTURE_FAIL,close_location_so_far,7,21,0.598,0.354,-0.1769
1430,Q1,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,7,21,0.0,0.0,0.0476
1430,Q1,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,6,7,1.2454,1.5672,0.3333
1430,Q1,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,7,21,0.9104,1.7173,0.2925
1430,Q1,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,7,21,1.449,1.9424,0.4286
1430,Q1,STRUCTURE_FAIL,session_range_pct,7,21,5.4648,8.7612,0.5238
1430,Q1,STRUCTURE_FAIL,session_low_pct_vs_prev_close,7,21,0.8636,-2.452,-0.7959
1430,Q1,STRUCTURE_FAIL,D1_upper_shadow_pct,7,21,0.8556,0.0,-0.449
1430,Q2,FAILED_BREAKOUT,price_to_s1_pct,13,20,-7.1965,-5.9122,0.2538
1430,Q2,FAILED_BREAKOUT,s1_reject_count_so_far,13,20,0.0,0.0,0.0
1430,Q2,FAILED_BREAKOUT,support_reclaimed_so_far,13,20,1.0,1.0,0.1577
1430,Q2,FAILED_BREAKOUT,recovery_from_session_low_pct,13,20,3.5227,5.1757,0.2923
1430,Q2,FAILED_BREAKOUT,price_vs_vwap_pct,13,20,0.3898,0.7773,0.2
1430,Q2,FAILED_BREAKOUT,close_location_so_far,13,20,0.646,0.6865,0.1808
1430,Q2,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,13,20,1.0,0.0,-0.4654
1430,Q2,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,9,5,1.1991,1.0069,0.3333
1430,Q2,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,13,20,0.6824,1.0251,0.4308
1430,Q2,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,13,20,0.8183,1.1863,0.4462
1430,Q2,FAILED_BREAKOUT,session_range_pct,13,20,6.4894,7.4451,0.2923
1430,Q2,FAILED_BREAKOUT,session_low_pct_vs_prev_close,13,20,-1.8883,-1.4034,0.1692
1430,Q2,FAILED_BREAKOUT,D1_upper_shadow_pct,13,20,2.0101,0.0,-0.5692
1430,Q2,STRUCTURE_FAIL,price_to_s1_pct,13,11,-7.1965,-7.3978,-0.2028
1430,Q2,STRUCTURE_FAIL,s1_reject_count_so_far,13,11,0.0,0.0,0.0
1430,Q2,STRUCTURE_FAIL,support_reclaimed_so_far,13,11,1.0,1.0,0.1259
1430,Q2,STRUCTURE_FAIL,recovery_from_session_low_pct,13,11,3.5227,3.0144,-0.0909
1430,Q2,STRUCTURE_FAIL,price_vs_vwap_pct,13,11,0.3898,-0.0517,-0.1259
1430,Q2,STRUCTURE_FAIL,close_location_so_far,13,11,0.646,0.558,-0.1748
1430,Q2,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,13,11,1.0,0.0,-0.1608
1430,Q2,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,9,6,1.1991,1.0392,-0.1481
1430,Q2,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,13,11,0.6824,0.8743,0.1189
1430,Q2,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,13,11,0.8183,0.8873,0.0629
1430,Q2,STRUCTURE_FAIL,session_range_pct,13,11,6.4894,5.3219,-0.1469
1430,Q2,STRUCTURE_FAIL,session_low_pct_vs_prev_close,13,11,-1.8883,-3.3195,-0.2028
1430,Q2,STRUCTURE_FAIL,D1_upper_shadow_pct,13,11,2.0101,0.9818,-0.1329
1430,Q3,FAILED_BREAKOUT,price_to_s1_pct,9,30,-4.8384,-5.7865,-0.2593
1430,Q3,FAILED_BREAKOUT,s1_reject_count_so_far,9,30,0.0,0.0,0.0
1430,Q3,FAILED_BREAKOUT,support_reclaimed_so_far,9,30,0.0,1.0,0.3667
1430,Q3,FAILED_BREAKOUT,recovery_from_session_low_pct,9,30,2.6316,3.4459,0.2667
1430,Q3,FAILED_BREAKOUT,price_vs_vwap_pct,9,30,0.685,0.7825,0.2
1430,Q3,FAILED_BREAKOUT,close_location_so_far,9,30,0.568,0.6335,0.1778
1430,Q3,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,9,30,0.0,0.0,-0.1222
1430,Q3,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,9,30,0.9354,1.0787,0.2815
1430,Q3,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,9,30,1.0677,1.0787,0.0593
1430,Q3,FAILED_BREAKOUT,session_range_pct,9,30,4.6512,5.4217,0.3852
1430,Q3,FAILED_BREAKOUT,session_low_pct_vs_prev_close,9,30,-1.1173,-2.032,-0.4074
1430,Q3,FAILED_BREAKOUT,D1_upper_shadow_pct,9,30,0.0,0.0,-0.2222
1430,Q3,STRUCTURE_FAIL,price_to_s1_pct,9,10,-4.8384,-7.1159,-0.5556
1430,Q3,STRUCTURE_FAIL,s1_reject_count_so_far,9,10,0.0,0.0,0.0
1430,Q3,STRUCTURE_FAIL,support_reclaimed_so_far,9,10,0.0,0.5,0.1667
1430,Q3,STRUCTURE_FAIL,recovery_from_session_low_pct,9,10,2.6316,1.9686,-0.2889
1430,Q3,STRUCTURE_FAIL,price_vs_vwap_pct,9,10,0.685,-0.6014,-0.5111
1430,Q3,STRUCTURE_FAIL,close_location_so_far,9,10,0.568,0.3655,-0.4667
1430,Q3,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,9,10,0.0,0.0,-0.0222
1430,Q3,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,9,10,0.9354,1.0696,0.3778
1430,Q3,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,9,10,1.0677,1.0696,0.1556
1430,Q3,STRUCTURE_FAIL,session_range_pct,9,10,4.6512,5.4904,0.4222
1430,Q3,STRUCTURE_FAIL,session_low_pct_vs_prev_close,9,10,-1.1173,-2.1808,-0.5111
1430,Q3,STRUCTURE_FAIL,D1_upper_shadow_pct,9,10,0.0,0.0,-0.3333
1430,Q4,FAILED_BREAKOUT,price_to_s1_pct,11,29,-4.878,-5.1492,-0.0345
1430,Q4,FAILED_BREAKOUT,s1_reject_count_so_far,11,29,0.0,0.0,0.0
1430,Q4,FAILED_BREAKOUT,support_reclaimed_so_far,11,29,1.0,0.0,-0.2226
1430,Q4,FAILED_BREAKOUT,recovery_from_session_low_pct,11,29,2.5641,2.6467,0.0031
1430,Q4,FAILED_BREAKOUT,price_vs_vwap_pct,11,29,-0.0252,0.3618,0.0533
1430,Q4,FAILED_BREAKOUT,close_location_so_far,11,29,0.5,0.535,-0.0596
1430,Q4,FAILED_BREAKOUT,d0_new_low_since_anchor_so_far,11,29,0.0,0.0,-0.1097
1430,Q4,FAILED_BREAKOUT,pullback_volume_dry_up_pre_D0,6,16,1.1101,1.3625,0.2917
1430,Q4,FAILED_BREAKOUT,cum_volume_vs_D1_ratio,11,29,0.5781,0.716,0.348
1430,Q4,FAILED_BREAKOUT,cum_volume_vs_anchor_ratio,11,29,0.8057,0.959,0.4859
1430,Q4,FAILED_BREAKOUT,session_range_pct,11,29,4.775,4.8,0.1097
1430,Q4,FAILED_BREAKOUT,session_low_pct_vs_prev_close,11,29,-3.0395,-3.9256,-0.2163
1430,Q4,FAILED_BREAKOUT,D1_upper_shadow_pct,11,29,1.8331,0.4105,-0.1003
1430,Q4,STRUCTURE_FAIL,price_to_s1_pct,11,9,-4.878,-6.391,-0.4545
1430,Q4,STRUCTURE_FAIL,s1_reject_count_so_far,11,9,0.0,0.0,0.0
1430,Q4,STRUCTURE_FAIL,support_reclaimed_so_far,11,9,1.0,1.0,-0.0808
1430,Q4,STRUCTURE_FAIL,recovery_from_session_low_pct,11,9,2.5641,1.5461,-0.3737
1430,Q4,STRUCTURE_FAIL,price_vs_vwap_pct,11,9,-0.0252,-0.1887,-0.4141
1430,Q4,STRUCTURE_FAIL,close_location_so_far,11,9,0.5,0.275,-0.5758
1430,Q4,STRUCTURE_FAIL,d0_new_low_since_anchor_so_far,11,9,0.0,1.0,0.101
1430,Q4,STRUCTURE_FAIL,pullback_volume_dry_up_pre_D0,6,5,1.1101,0.9423,-0.3333
1430,Q4,STRUCTURE_FAIL,cum_volume_vs_D1_ratio,11,9,0.5781,0.8943,0.4949
1430,Q4,STRUCTURE_FAIL,cum_volume_vs_anchor_ratio,11,9,0.8057,0.8478,0.2727
1430,Q4,STRUCTURE_FAIL,session_range_pct,11,9,4.775,5.5094,0.3333
1430,Q4,STRUCTURE_FAIL,session_low_pct_vs_prev_close,11,9,-3.0395,-4.6512,-0.4545
1430,Q4,STRUCTURE_FAIL,D1_upper_shadow_pct,11,9,1.8331,0.0,-0.2828
