CHECKPOINT,feature,group,success_n,control_n,success_median,success_p25,success_p75,control_median,control_p25,control_p75,median_diff,rank_biserial,boot_ci_lo,boot_ci_hi,missingness,success_rate,control_rate,risk_ratio,odds_ratio,or_ci_lo,or_ci_hi
1130,high_from_open_pct,NO_LAUNCH,40,12,2.9211,2.3506,4.268,2.9085,2.2804,4.4299,0.0126,0.0417,-3.2939,1.025,0.0,,,,,,
1130,high_from_open_pct,STRUCTURE_FAIL,40,51,2.9211,2.3506,4.268,4.0174,1.5089,6.0296,-1.0963,0.1775,-2.0323,-0.0967,0.0,,,,,,
1130,high_from_open_pct,ALL_CONTROL,40,160,2.9211,2.3506,4.268,3.2801,1.8061,5.0958,-0.359,0.0563,-0.8818,0.6714,0.0,,,,,,
1130,low_from_open_pct,FAILED_BREAKOUT,40,97,-1.8074,-2.7698,-1.2286,-2.3374,-3.8961,-0.8499,0.5301,-0.15,-0.0997,1.1543,0.0,,,,,,
1130,low_from_open_pct,NO_LAUNCH,40,12,-1.8074,-2.7698,-1.2286,-1.2473,-3.0118,-0.6991,-0.56,0.075,-1.1967,1.2411,0.0,,,,,,
1130,low_from_open_pct,STRUCTURE_FAIL,40,51,-1.8074,-2.7698,-1.2286,-1.9144,-3.5703,-1.1027,0.1071,-0.1314,-0.4653,1.0839,0.0,,,,,,
1130,low_from_open_pct,ALL_CONTROL,40,160,-1.8074,-2.7698,-1.2286,-2.0334,-3.628,-0.9635,0.226,-0.1272,-0.1619,0.8897,0.0,,,,,,
1130,lower_shadow_proxy_so_far_pct,FAILED_BREAKOUT,40,97,1.3337,0.3874,1.9326,1.5031,0.7435,2.5974,-0.1694,0.116,-0.6465,0.3918,0.0,,,,,,
1130,lower_shadow_proxy_so_far_pct,NO_LAUNCH,40,12,1.3337,0.3874,1.9326,0.8615,0.413,2.0189,0.4722,-0.0583,-1.0608,1.0769,0.0,,,,,,
1130,lower_shadow_proxy_so_far_pct,STRUCTURE_FAIL,40,51,1.3337,0.3874,1.9326,1.328,0.7554,2.5439,0.0057,0.0824,-0.4459,0.5276,0.0,,,,,,
1130,lower_shadow_proxy_so_far_pct,ALL_CONTROL,40,160,1.3337,0.3874,1.9326,1.3623,0.7298,2.6014,-0.0285,0.0922,-0.4726,0.4603,0.0,,,,,,
1130,upper_shadow_proxy_so_far_pct,FAILED_BREAKOUT,40,97,1.8471,0.8237,2.8425,1.6968,0.8727,2.3654,0.1503,-0.0624,-0.5786,0.8436,0.0,,,,,,
1130,upper_shadow_proxy_so_far_pct,NO_LAUNCH,40,12,1.8471,0.8237,2.8425,2.0347,1.2917,2.608,-0.1876,0.125,-1.3193,0.7425,0.0,,,,,,
1130,upper_shadow_proxy_so_far_pct,STRUCTURE_FAIL,40,51,1.8471,0.8237,2.8425,2.4309,0.9701,3.9204,-0.5838,0.1931,-1.8986,0.4743,0.0,,,,,,
1130,upper_shadow_proxy_so_far_pct,ALL_CONTROL,40,160,1.8471,0.8237,2.8425,1.7997,0.9188,2.8977,0.0474,0.0331,-0.7065,0.7575,0.0,,,,,,
1130,checkpoint_close,FAILED_BREAKOUT,40,97,13.895,8.4725,20.82,19.45,11.21,35.15,-5.555,0.2791,-10.3075,-0.7038,0.0,,,,,,
1130,checkpoint_close,NO_LAUNCH,40,12,13.895,8.4725,20.82,12.265,10.2025,31.63,1.63,0.125,-25.7096,6.5407,0.0,,,,,,
1130,checkpoint_close,STRUCTURE_FAIL,40,51,13.895,8.4725,20.82,14.44,9.38,23.205,-0.545,0.0627,-5.3631,4.8661,0.0,,,,,,
1130,checkpoint_close,ALL_CONTROL,40,160,13.895,8.4725,20.82,16.84,10.615,30.6525,-2.945,0.1986,-7.931,1.8586,0.0,,,,,,
1130,session_low_price,FAILED_BREAKOUT,40,97,13.34,8.4375,20.44,18.55,10.97,33.2,-5.21,0.2735,-9.8235,-0.2943,0.0,,,,,,
1130,session_low_price,NO_LAUNCH,40,12,13.34,8.4375,20.44,12.105,9.495,31.02,1.235,0.1125,-24.8679,6.5705,0.0,,,,,,
1130,session_low_price,STRUCTURE_FAIL,40,51,13.34,8.4375,20.44,13.42,9.31,22.305,-0.08,0.0618,-5.2809,4.6331,0.0,,,,,,
1130,session_low_price,ALL_CONTROL,40,160,13.34,8.4375,20.44,16.225,10.315,30.055,-2.885,0.1939,-7.6399,1.8267,0.0,,,,,,
1130,session_high_price,FAILED_BREAKOUT,40,97,14.28,8.8125,21.35,19.88,11.86,35.79,-5.6,0.2822,-10.6572,-0.6948,0.0,,,,,,
1130,session_high_price,NO_LAUNCH,40,12,14.28,8.8125,21.35,12.87,10.46,32.1625,1.41,0.1438,-26.2782,6.4482,0.0,,,,,,
1130,session_high_price,STRUCTURE_FAIL,40,51,14.28,8.8125,21.35,14.78,9.79,23.395,-0.5,0.0814,-5.6424,4.7244,0.0,,,,,,
1130,session_high_price,ALL_CONTROL,40,160,14.28,8.8125,21.35,17.515,11.12,31.51,-3.235,0.2078,-8.3336,1.7406,0.0,,,,,,
1130,vwap_price,FAILED_BREAKOUT,40,97,13.7921,8.6079,20.9372,19.3127,11.4049,34.5556,-5.5207,0.2789,-10.2327,-0.5874,0.0,,,,,,
1130,vwap_price,NO_LAUNCH,40,12,13.7921,8.6079,20.9372,12.4041,9.958,31.568,1.388,0.1208,-25.5644,6.4331,0.0,,,,,,
1130,vwap_price,STRUCTURE_FAIL,40,51,13.7921,8.6079,20.9372,14.3271,9.4586,22.8929,-0.5351,0.0696,-5.4971,4.6997,0.0,,,,,,
1130,vwap_price,ALL_CONTROL,40,160,13.7921,8.6079,20.9372,16.9064,10.6334,30.6782,-3.1143,0.2003,-8.048,1.8346,0.0,,,,,,
1130,high_level_consolidation_pre_D0,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.325,0.1856,1.751,2.113,0.932,4.617
1130,high_level_consolidation_pre_D0,NO_LAUNCH,40,12,,,,,,,,,,,,0.325,0.0833,3.9,5.296,0.974,9.952
1130,high_level_consolidation_pre_D0,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.325,0.098,3.315,4.43,1.56,16.333
1130,high_level_consolidation_pre_D0,ALL_CONTROL,40,160,,,,,,,,,,,,0.325,0.15,2.167,2.728,1.232,5.765
1130,s1_touched_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.0,0.0,,,,
1130,s1_touched_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.0,0.0,,,,
1130,s1_touched_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.0,0.0,,,,
1130,s1_touched_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.0,0.0,,,,
1130,support_touched_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.6,0.6598,0.909,0.773,0.347,1.677
1130,support_touched_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.6,0.25,2.4,4.5,1.203,22.846
1130,support_touched_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.6,0.7059,0.85,0.625,0.284,1.454
1130,support_touched_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.6,0.6438,0.932,0.83,0.414,1.787
1130,support_broken_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.6,0.6495,0.924,0.81,0.366,1.712
1130,support_broken_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.6,0.25,2.4,4.5,1.203,22.846
1130,support_broken_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.6,0.7059,0.85,0.625,0.284,1.454
1130,support_broken_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.6,0.6375,0.941,0.853,0.436,1.833
1130,support_reclaimed_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.575,0.5773,0.996,0.991,0.444,2.105
1130,support_reclaimed_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.575,0.25,2.3,4.059,1.08,20.429
1130,support_reclaimed_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.575,0.5686,1.011,1.026,0.482,2.337
1130,support_reclaimed_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.575,0.55,1.045,1.107,0.551,2.389
1130,open_reclaimed_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.7,0.6392,1.095,1.317,0.601,3.05
1130,open_reclaimed_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.7,0.6667,1.05,1.167,0.271,4.695
1130,open_reclaimed_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.7,0.5882,1.19,1.633,0.774,4.158
1130,open_reclaimed_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.7,0.625,1.12,1.4,0.673,3.355
1130,prev_close_reclaimed_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.625,0.6186,1.01,1.028,0.47,2.291
1130,prev_close_reclaimed_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.625,0.4167,1.5,2.333,0.631,10.385
1130,prev_close_reclaimed_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.625,0.549,1.138,1.369,0.643,3.209
1130,prev_close_reclaimed_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.625,0.5813,1.075,1.201,0.587,2.697
1130,above_vwap_now,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.45,0.6186,0.728,0.505,0.244,1.021
1130,above_vwap_now,NO_LAUNCH,40,12,,,,,,,,,,,,0.45,0.5,0.9,0.818,0.2,2.706
1130,above_vwap_now,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.45,0.4706,0.956,0.92,0.408,1.966
1130,above_vwap_now,ALL_CONTROL,40,160,,,,,,,,,,,,0.45,0.5625,0.8,0.636,0.33,1.296
1130,vwap_reclaimed_after_low,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.675,0.7835,0.862,0.574,0.267,1.309
1130,vwap_reclaimed_after_low,NO_LAUNCH,40,12,,,,,,,,,,,,0.675,0.8333,0.81,0.415,0.136,1.722
1130,vwap_reclaimed_after_low,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.675,0.6275,1.076,1.233,0.567,2.901
1130,vwap_reclaimed_after_low,ALL_CONTROL,40,160,,,,,,,,,,,,0.675,0.7375,0.915,0.739,0.36,1.571
1130,d0_new_low_since_anchor_so_far,FAILED_BREAKOUT,40,97,,,,,,,,,,,,0.375,0.2062,1.819,2.31,1.036,4.922
1130,d0_new_low_since_anchor_so_far,NO_LAUNCH,40,12,,,,,,,,,,,,0.375,0.5,0.75,0.6,0.146,2.0
1130,d0_new_low_since_anchor_so_far,STRUCTURE_FAIL,40,51,,,,,,,,,,,,0.375,0.3137,1.195,1.312,0.554,2.84
1130,d0_new_low_since_anchor_so_far,ALL_CONTROL,40,160,,,,,,,,,,,,0.375,0.2625,1.429,1.686,0.806,3.459
1330,s1,FAILED_BREAKOUT,40,97,15.02,9.2575,21.805,20.79,12.25,37.95,-5.77,0.2789,-11.062,-0.7311,0.0,,,,,,
1330,s1,NO_LAUNCH,40,12,15.02,9.2575,21.805,13.9,11.5675,34.555,1.12,0.1771,-28.2765,6.6936,0.0,,,,,,
1330,s1,STRUCTURE_FAIL,40,51,15.02,9.2575,21.805,15.54,10.835,24.62,-0.52,0.0941,-6.0909,5.175,0.0,,,,,,
1330,s1,ALL_CONTROL,40,160,15.02,9.2575,21.805,18.615,11.72,32.1825,-3.595,0.2123,-8.8564,1.8534,0.0,,,,,,
1330,invalid,FAILED_BREAKOUT,40,97,13.44,8.0475,19.7525,18.75,10.78,33.46,-5.31,0.282,-9.8599,-0.6459,0.0,,,,,,
1330,invalid,NO_LAUNCH,40,12,13.44,8.0475,19.7525,11.885,9.7625,27.9525,1.555,0.1,-19.015,6.6552,0.0,,,,,,
1330,invalid,STRUCTURE_FAIL,40,51,13.44,8.0475,19.7525,13.53,8.955,22.615,-0.09,0.0672,-5.34,4.891,0.0,,,,,,
1330,invalid,ALL_CONTROL,40,160,13.44,8.0475,19.7525,16.18,10.2,29.8,-2.74,0.1998,-7.9189,1.8825,0.0,,,,,,
1330,D1_close,FAILED_BREAKOUT,40,97,13.91,8.515,20.5575,18.74,11.39,35.55,-4.83,0.283,-9.8569,-0.4948,0.0,,,,,,
1330,D1_close,NO_LAUNCH,40,12,13.91,8.515,20.5575,12.215,9.78,31.85,1.695,0.1458,-26.227,6.5784,0.0,,,,,,
1330,D1_close,STRUCTURE_FAIL,40,51,13.91,8.515,20.5575,14.25,9.495,22.525,-0.34,0.0721,-5.5991,4.55,0.0,,,,,,
1330,D1_close,ALL_CONTROL,40,160,13.91,8.515,20.5575,16.985,10.715,30.855,-3.075,0.2055,-7.8555,1.7076,0.0,,,,,,
1330,D1_volume,FAILED_BREAKOUT,40,97,38378271.0,21600997.75,88396361.5,27585410.0,12836496.0,61045791.0,10792861.0,-0.2211,-3454678.55,38190319.5,0.0,,,,,,
1330,D1_volume,NO_LAUNCH,40,12,38378271.0,21600997.75,88396361.5,32690851.0,8298818.5,42421264.0,5687420.0,-0.3542,-8459176.65,43700418.7625,0.0,,,,,,
1330,D1_volume,STRUCTURE_FAIL,40,51,38378271.0,21600997.75,88396361.5,24452300.0,14205952.0,59077579.5,13925971.0,-0.2569,-3970581.0,37121887.6625,0.0,,,,,,
1330,D1_volume,ALL_CONTROL,40,160,38378271.0,21600997.75,88396361.5,27464760.5,12291668.5,59786917.5,10913510.5,-0.2425,-1191392.1375,44524682.8,0.0,,,,,,
1330,D1_upper_shadow_pct,FAILED_BREAKOUT,40,97,1.6802,0.0,2.2929,0.0,0.0,0.7242,1.6802,-0.3211,0.0,2.0661,0.0,,,,,,
1330,D1_upper_shadow_pct,NO_LAUNCH,40,12,1.6802,0.0,2.2929,1.258,0.0552,1.9251,0.4222,-0.0604,-1.5518,1.7784,0.0,,,,,,
1330,D1_upper_shadow_pct,STRUCTURE_FAIL,40,51,1.6802,0.0,2.2929,0.0,0.0,1.0797,1.6802,-0.3113,0.0,2.0903,0.0,,,,,,
1330,D1_upper_shadow_pct,ALL_CONTROL,40,160,1.6802,0.0,2.2929,0.0,0.0,1.1674,1.6802,-0.2984,0.0,2.0774,0.0,,,,,,
1330,D1_close_location,FAILED_BREAKOUT,40,97,0.222,0.0805,1.0,1.0,0.295,1.0,-0.778,0.332,-0.8955,0.0,0.0,,,,,,
1330,D1_close_location,NO_LAUNCH,40,12,0.222,0.0805,1.0,0.288,0.057,0.9835,-0.066,-0.1021,-0.7568,0.602,0.0,,,,,,
1330,D1_close_location,STRUCTURE_FAIL,40,51,0.222,0.0805,1.0,1.0,0.177,1.0,-0.778,0.2162,-0.8955,0.0,0.0,,,,,,
1330,D1_close_location,ALL_CONTROL,40,160,0.222,0.0805,1.0,1.0,0.2273,1.0,-0.778,0.2625,-0.889,0.0,0.0,,,,,,
1330,dist_D1_close_to_s1_pct,FAILED_BREAKOUT,40,97,-7.8255,-10.3963,-5.4528,-7.174,-9.7053,-5.2,-0.6515,0.1113,-2.098,1.2709,0.0,,,,,,
1330,dist_D1_close_to_s1_pct,NO_LAUNCH,40,12,-7.8255,-10.3963,-5.4528,-9.5171,-16.7256,-7.9345,1.6916,-0.3458,-0.3806,9.0924,0.0,,,,,,
1330,dist_D1_close_to_s1_pct,STRUCTURE_FAIL,40,51,-7.8255,-10.3963,-5.4528,-9.5538,-11.9075,-6.5019,1.7283,-0.2147,-0.3001,3.7519,0.0,,,,,,
1330,dist_D1_close_to_s1_pct,ALL_CONTROL,40,160,-7.8255,-10.3963,-5.4528,-7.874,-11.0682,-5.7075,0.0485,-0.0269,-1.3246,1.8812,0.0,,,,,,
1330,dist_D1_close_to_support_pct,FAILED_BREAKOUT,40,97,0.6732,-0.2964,3.1082,0.2036,-0.2195,4.1467,0.4696,0.0191,-1.0612,2.1712,0.0,,,,,,
1330,dist_D1_close_to_support_pct,NO_LAUNCH,40,12,0.6732,-0.2964,3.1082,5.7976,2.7759,13.3344,-5.1243,0.45,-13.5385,-0.0168,0.0,,,,,,
1330,dist_D1_close_to_support_pct,STRUCTURE_FAIL,40,51,0.6732,-0.2964,3.1082,0.7866,-0.6988,4.4425,-0.1134,0.0265,-2.1346,2.0619,0.0,,,,,,
1330,dist_D1_close_to_support_pct,ALL_CONTROL,40,160,0.6732,-0.2964,3.1082,0.6419,-0.2886,4.8383,0.0313,0.0537,-1.4222,2.0902,0.0,,,,,,
1330,dist_D1_close_to_invalid_pct,FAILED_BREAKOUT,40,97,1.8796,0.4904,4.1686,0.9183,0.4875,5.307,0.9613,-0.0119,-1.4637,2.5018,0.0,,,,,,
1330,dist_D1_close_to_invalid_pct,NO_LAUNCH,40,12,1.8796,0.4904,4.1686,6.9767,3.3286,14.1151,-5.0971,0.4375,-13.2495,0.0176,0.0,,,,,,
1330,dist_D1_close_to_invalid_pct,STRUCTURE_FAIL,40,51,1.8796,0.4904,4.1686,2.1254,0.4792,4.9866,-0.2458,0.0098,-2.0201,2.2019,0.0,,,,,,
1330,dist_D1_close_to_invalid_pct,ALL_CONTROL,40,160,1.8796,0.4904,4.1686,1.6545,0.4867,5.74,0.2251,0.0288,-1.7035,2.226,0.0,,,,,,
1330,pullback_volume_dry_up_pre_D0,FAILED_BREAKOUT,25,35,1.231,1.0324,1.4271,1.2824,1.0119,1.5483,-0.0514,0.0949,-0.2766,0.1581,0.375,,,,,,
1330,pullback_volume_dry_up_pre_D0,NO_LAUNCH,25,9,1.231,1.0324,1.4271,0.9015,0.6461,1.0816,0.3295,-0.4222,-0.1115,0.6398,0.375,,,,,,
1330,pullback_volume_dry_up_pre_D0,STRUCTURE_FAIL,25,20,1.231,1.0324,1.4271,1.0961,0.9382,1.4599,0.1349,-0.084,-0.1624,0.3217,0.375,,,,,,
1330,pullback_volume_dry_up_pre_D0,ALL_CONTROL,25,64,1.231,1.0324,1.4271,1.1586,0.9361,1.477,0.0724,-0.0337,-0.1702,0.2573,0.375,,,,,,
1330,probe_count_pre_D0,FAILED_BREAKOUT,40,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.108,0.0,0.5,0.0,,,,,,
1330,probe_count_pre_D0,NO_LAUNCH,40,12,0.0,0.0,1.0,0.5,0.0,1.25,-0.5,0.1854,-1.5,0.0,0.0,,,,,,
1330,probe_count_pre_D0,STRUCTURE_FAIL,40,51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0608,0.0,0.5,0.0,,,,,,
1330,probe_count_pre_D0,ALL_CONTROL,40,160,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0709,0.0,0.5,0.0,,,,,,
1330,closest_high_to_s1_pre_D0_pct,FAILED_BREAKOUT,25,35,-2.2685,-6.2017,0.0,0.0,-4.1989,0.2021,-2.2685,0.2183,-5.2386,2.0274,0.375,,,,,,
1330,closest_high_to_s1_pre_D0_pct,NO_LAUNCH,25,9,-2.2685,-6.2017,0.0,-2.4513,-8.0537,-1.1155,0.1828,-0.3067,-3.1298,10.9155,0.375,,,,,,
1330,closest_high_to_s1_pre_D0_pct,STRUCTURE_FAIL,25,20,-2.2685,-6.2017,0.0,-2.157,-5.4459,0.0,-0.1115,0.008,-4.2453,4.6295,0.375,,,,,,
1330,closest_high_to_s1_pre_D0_pct,ALL_CONTROL,25,64,-2.2685,-6.2017,0.0,-1.336,-5.2344,0.0,-0.9325,0.0787,-3.935,2.482,0.375,,,,,,
1330,pre_D0_min_low,FAILED_BREAKOUT,25,35,14.61,7.6,23.3,21.05,10.91,69.99,-6.44,0.2983,-26.27,2.2215,0.375,,,,,,
1330,pre_D0_min_low,NO_LAUNCH,25,9,14.61,7.6,23.3,16.4,9.74,43.3,-1.79,0.2044,-49.42,8.9295,0.375,,,,,,
1330,pre_D0_min_low,STRUCTURE_FAIL,25,20,14.61,7.6,23.3,13.965,10.37,24.52,0.645,0.072,-6.731,7.0,0.375,,,,,,
1330,pre_D0_min_low,ALL_CONTROL,25,64,14.61,7.6,23.3,17.35,10.0625,45.79,-2.74,0.2144,-11.7,4.5722,0.375,,,,,,
1330,d0_open,FAILED_BREAKOUT,40,97,14.0,8.6625,20.8425,18.89,11.2,35.03,-4.89,0.2799,-10.1028,-0.599,0.0,,,,,,
1330,d0_open,NO_LAUNCH,40,12,14.0,8.6625,20.8425,12.22,9.69,31.44,1.78,0.1333,-25.5562,6.6677,0.0,,,,,,
1330,d0_open,STRUCTURE_FAIL,40,51,14.0,8.6625,20.8425,14.12,9.405,22.735,-0.12,0.0706,-5.6779,4.53,0.0,,,,,,
1330,d0_open,ALL_CONTROL,40,160,14.0,8.6625,20.8425,16.845,10.53,30.8325,-2.845,0.2022,-7.8068,1.9355,0.0,,,,,,
1330,prev_close,FAILED_BREAKOUT,40,97,13.91,8.515,20.5575,18.74,11.39,35.55,-4.83,0.283,-9.8569,-0.4948,0.0,,,,,,
1330,prev_close,NO_LAUNCH,40,12,13.91,8.515,20.5575,12.215,9.78,31.85,1.695,0.1458,-26.227,6.5784,0.0,,,,,,
1330,prev_close,STRUCTURE_FAIL,40,51,13.91,8.515,20.5575,14.25,9.495,22.525,-0.34,0.0721,-5.5991,4.55,0.0,,,,,,
1330,prev_close,ALL_CONTROL,40,160,13.91,8.515,20.5575,16.985,10.715,30.855,-3.075,0.2055,-7.8555,1.7076,0.0,,,,,,
1330,anchor_volume,FAILED_BREAKOUT,40,97,34400680.0,20753255.25,88258304.0,23968869.0,10048904.0,59367293.0,10431811.0,-0.2124,-783196.0,29472921.8,0.0,,,,,,
1330,anchor_volume,NO_LAUNCH,40,12,34400680.0,20753255.25,88258304.0,32472144.5,9585006.25,36957980.0,1928535.5,-0.2833,-9125916.0,36104441.0,0.0,,,,,,
1330,anchor_volume,STRUCTURE_FAIL,40,51,34400680.0,20753255.25,88258304.0,23851203.0,9866050.0,60878530.0,10549477.0,-0.2196,-6820401.675,29799121.975,0.0,,,,,,
1330,anchor_volume,ALL_CONTROL,40,160,34400680.0,20753255.25,88258304.0,24103611.0,9934030.5,58467182.0,10297069.0,-0.22,-667990.8875,36267876.3125,0.0,,,,,,
1330,price_to_s1_pct,FAILED_BREAKOUT,40,97,-6.5893,-8.6933,-4.3507,-5.9378,-8.046,-4.8,-0.6515,0.0711,-2.4082,1.0286,0.0,,,,,,
1330,price_to_s1_pct,NO_LAUNCH,40,12,-6.5893,-8.6933,-4.3507,-10.92,-16.7412,-7.9985,4.3307,-0.6083,0.2994,10.311,0.0,,,,,,
1330,price_to_s1_pct,STRUCTURE_FAIL,40,51,-6.5893,-8.6933,-4.3507,-8.134,-11.7801,-6.649,1.5447,-0.3716,-0.5041,4.0565,0.0,,,,,,
1330,price_to_s1_pct,ALL_CONTROL,40,160,-6.5893,-8.6933,-4.3507,-6.9825,-9.2787,-5.3341,0.3932,-0.1209,-1.3219,1.9531,0.0,,,,,,
1330,session_high_to_s1_pct,FAILED_BREAKOUT,40,97,-4.2288,-6.5649,-2.4994,-3.8246,-5.1421,-2.7027,-0.4042,0.1371,-1.909,0.9853,0.0,,,,,,
1330,session_high_to_s1_pct,NO_LAUNCH,40,12,-4.2288,-6.5649,-2.4994,-7.1856,-10.7369,-4.8613,2.9567,-0.5292,-0.1581,7.4642,0.0,,,,,,
1330,session_high_to_s1_pct,STRUCTURE_FAIL,40,51,-4.2288,-6.5649,-2.4994,-4.922,-8.3251,-2.8564,0.6932,-0.1578,-1.1834,2.7268,0.0,,,,,,
1330,session_high_to_s1_pct,ALL_CONTROL,40,160,-4.2288,-6.5649,-2.4994,-4.181,-5.9711,-2.8224,-0.0479,-0.0069,-1.5248,1.321,0.0,,,,,,
1330,best_distance_to_s1_so_far_pct,FAILED_BREAKOUT,40,97,-7.7169,-10.7312,-6.0473,-7.8635,-9.6481,-5.914,0.1466,0.0381,-1.7205,1.5098,0.0,,,,,,
1330,best_distance_to_s1_so_far_pct,NO_LAUNCH,40,12,-7.7169,-10.7312,-6.0473,-11.7546,-16.5493,-9.5984,4.0376,-0.55,0.724,9.2065,0.0,,,,,,
1330,best_distance_to_s1_so_far_pct,STRUCTURE_FAIL,40,51,-7.7169,-10.7312,-6.0473,-9.8947,-12.7379,-7.5393,2.1778,-0.3245,-0.0447,4.6287,0.0,,,,,,
1330,best_distance_to_s1_so_far_pct,ALL_CONTROL,40,160,-7.7169,-10.7312,-6.0473,-8.6944,-11.5371,-6.3053,0.9775,-0.1216,-0.8207,2.404,0.0,,,,,,
1330,s1_cross_count_so_far,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_cross_count_so_far,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_cross_count_so_far,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_cross_count_so_far,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_reject_count_so_far,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_reject_count_so_far,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_reject_count_so_far,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,s1_reject_count_so_far,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1330,price_to_support_pct,FAILED_BREAKOUT,40,97,2.6711,1.1663,4.8912,2.2302,1.0508,4.487,0.4409,-0.0474,-0.7979,1.1398,0.0,,,,,,
1330,price_to_support_pct,NO_LAUNCH,40,12,2.6711,1.1663,4.8912,5.2333,3.1018,8.4812,-2.5622,0.4625,-6.4399,-0.2493,0.0,,,,,,
1330,price_to_support_pct,STRUCTURE_FAIL,40,51,2.6711,1.1663,4.8912,1.4556,0.2412,3.2965,1.2155,-0.2225,-0.2949,2.1548,0.0,,,,,,
1330,price_to_support_pct,ALL_CONTROL,40,160,2.6711,1.1663,4.8912,2.1052,0.7813,4.5131,0.5658,-0.065,-0.6126,1.409,0.0,,,,,,
1330,price_to_invalid_pct,FAILED_BREAKOUT,40,97,3.2864,2.0594,5.5311,3.0562,1.7215,5.4122,0.2302,-0.0835,-0.3664,1.3453,0.0,,,,,,
1330,price_to_invalid_pct,NO_LAUNCH,40,12,3.2864,2.0594,5.5311,5.7746,3.8543,9.6089,-2.4882,0.4417,-6.4492,-0.0864,0.0,,,,,,
1330,price_to_invalid_pct,STRUCTURE_FAIL,40,51,3.2864,2.0594,5.5311,2.3757,0.9981,4.1238,0.9107,-0.2451,-0.0673,2.2744,0.0,,,,,,
1330,price_to_invalid_pct,ALL_CONTROL,40,160,3.2864,2.0594,5.5311,2.9768,1.4762,5.4058,0.3096,-0.0956,-0.2466,1.3818,0.0,,,,,,
1330,session_low_to_support_pct,FAILED_BREAKOUT,40,97,-0.4002,-1.6921,1.0771,-1.2209,-2.9126,0.6674,0.8207,-0.1753,-0.2585,1.9179,0.0,,,,,,
1330,session_low_to_support_pct,NO_LAUNCH,40,12,-0.4002,-1.6921,1.0771,2.7404,0.1535,8.205,-3.1406,0.475,-8.9169,-0.2861,0.0,,,,,,
1330,session_low_to_support_pct,STRUCTURE_FAIL,40,51,-0.4002,-1.6921,1.0771,-1.7341,-2.8537,0.1335,1.3339,-0.2088,-0.3862,2.3822,0.0,,,,,,
