episode_id,symbol,candidate_date,outcome,CHECKPOINT,A_D0cum_vs_D1full,B_D0cum_vs_anchorfull,C_D0cum,D_D1full,E_anchorfull,D0cum_vs_median5,D1full_vs_median5,F_D0cum_vs_D1_sametime,D1_sametime_available
002440:20260615:998,002440,2026-06-17,UNKNOWN,1000,0.3289,0.2944,29075632.0,88397443.0,98766121.0,0.6189912477923835,1.8818935232164893,0.32938162145332384,True
002931:20260616:7194,002931,2026-06-17,UNKNOWN,1000,0.6271,0.6271,7934652.0,12652820.0,12652820.0,0.4931404786711584,0.7863757240191512,0.6274475878386072,True
603637:20260617:1827,603637,2026-06-18,FAILED_BREAKOUT,1000,0.7653,0.7653,7010623.0,9160283.0,9160283.0,0.6227945283168212,0.8137613633244287,0.7653282109297278,True
603042:20260616:2097,603042,2026-06-18,SUCCESS,1000,0.2281,0.2355,3992855.0,17503850.0,16954438.0,0.3487849299871592,1.5290009521396937,0.22811295800638146,True
002885:20260616:4329,002885,2026-06-18,FAILED_BREAKOUT,1000,0.1953,0.6717,6846700.0,35054325.0,10192351.0,0.5103576506388807,2.6129731040839794,0.19538818587375978,True
605069:20260611:1155,605069,2026-06-18,FAILED_BREAKOUT,1000,0.8639,1.4441,12326800.0,14268830.0,8535680.0,0.757978052898835,0.8773939692819291,0.8638970399114714,True
000050:20260617:914,000050,2026-06-18,FAILED_BREAKOUT,1000,0.9747,0.9747,56176372.0,57632755.0,57632755.0,0.959326768004164,0.9841974947283144,0.9748618805862842,True
002927:20260616:2224,002927,2026-06-18,UNKNOWN,1000,0.3315,0.421,7769900.0,23442100.0,18457002.0,0.4209730269303758,1.270092510148723,0.33156524707689683,True
002346:20260616:1801,002346,2026-06-18,FAILED_BREAKOUT,1000,0.3281,0.4891,3365700.0,10256700.0,6881801.0,0.663788285123861,2.0228414012032876,0.32820407805049295,True
002830:20260612:1676,002830,2026-06-18,SUCCESS,1000,0.447,0.6379,3963620.0,8867242.0,6213517.0,0.397854751025849,0.8900637190739655,0.44733885736174334,True
002317:20260618:2290,002317,2026-06-22,FAILED_BREAKOUT,1000,0.5539,0.5539,17131400.0,30931430.0,30931430.0,0.5538508888855123,1.0,0.5546668013558277,True
002442:20260618:548,002442,2026-06-22,FAILED_BREAKOUT,1000,0.4062,0.4062,16165850.0,39801888.0,39801888.0,0.7845480360080122,1.931633230532936,0.4070588783925623,True
603127:20260618:3566,603127,2026-06-22,FAILED_BREAKOUT,1000,0.4247,0.4247,11714339.0,27585410.0,27585410.0,0.6323671829823547,1.489124398151127,0.4246570560307061,True
603929:20260617:23218,603929,2026-06-22,FAILED_BREAKOUT,1000,0.2303,0.325,3241859.0,14074948.0,9975855.0,0.32497054137214304,1.4109014214821687,0.23032831098203702,True
600026:20260617:1969,600026,2026-06-22,FAILED_BREAKOUT,1000,0.307,0.3684,39333562.0,128121352.0,106779361.0,0.3611418169135667,1.1763485302120016,0.30700239566625864,True
601872:20260622:1885,601872,2026-06-23,FAILED_BREAKOUT,1000,0.4091,0.4091,85928852.0,210019488.0,210019488.0,0.4216035922813394,1.0304451709640863,0.40914704067843455,True
000833:20260622:2413,000833,2026-06-23,STRUCTURE_FAIL,1000,0.5258,0.5258,37228229.0,70801294.0,70801294.0,0.7891352715753922,1.5007911971471752,0.5258180319786583,True
002885:20260622:4687,002885,2026-06-23,STRUCTURE_FAIL,1000,0.276,0.276,13722221.0,49723243.0,49723243.0,0.5697526108569715,2.0645307723527866,0.27614468146402943,True
002392:20260618:881,002392,2026-06-23,FAILED_BREAKOUT,1000,0.2686,0.6085,21917669.0,81598889.0,36022102.0,0.7484060192994557,2.786295371818424,0.26860682121379836,True
603629:20260622:19424,603629,2026-06-23,UNKNOWN,1000,0.4635,0.4635,16537460.0,35677267.0,35677267.0,0.5007346548339489,1.0802652872124034,0.4635293392848729,True
002601:20260622:1703,002601,2026-06-23,FAILED_BREAKOUT,1000,0.3032,0.3032,32116727.0,105913206.0,105913206.0,0.5487997549766063,1.8098089977097236,0.30323628386813256,True
002440:20260622:1099,002440,2026-06-23,FAILED_BREAKOUT,1000,0.7349,0.7349,50779281.0,69096141.0,69096141.0,0.5761938279939259,0.7840357168979618,0.7349086903546326,True
600488:20260623:497,600488,2026-06-24,STRUCTURE_FAIL,1000,0.644,0.644,94855750.0,147288287.0,147288287.0,1.4364722936359668,2.230497818557152,0.6440142113948274,True
600531:20260622:1481,600531,2026-06-24,SUCCESS,1000,0.3203,0.5472,51670411.0,161321362.0,94430784.0,0.6316568594375893,1.9721102059961253,0.32029490923836856,True
002728:20260623:882,002728,2026-06-24,STRUCTURE_FAIL,1000,1.8137,1.8137,27243117.0,15021007.0,15021007.0,4.021860384778911,2.2175286694538925,1.814271730161021,True
000756:20260623:1344,000756,2026-06-24,STRUCTURE_FAIL,1000,3.3167,3.3167,35190561.0,10610060.0,10610060.0,6.8254847006067,2.057904169317424,3.3188435443439093,True
600708:20260623:329,600708,2026-06-24,SUCCESS,1000,0.4009,0.4009,18567500.0,46313439.0,46313439.0,0.49319892822500633,1.2301999987728132,0.40090955024955066,True
603661:20260622:3573,603661,2026-06-24,FAILED_BREAKOUT,1000,0.2623,0.2958,2283400.0,8704283.0,7718263.0,0.3182882631725676,1.2133095901867856,0.26233062504976,True
002963:20260622:2144,002963,2026-06-24,FAILED_BREAKOUT,1000,0.2913,0.8387,5847700.0,20072600.0,6972300.0,0.6873804325147155,2.359476797663163,0.29142475543085533,True
603630:20260623:1425,603630,2026-06-24,STRUCTURE_FAIL,1000,0.6027,0.6027,4497695.0,7462259.0,7462259.0,1.2907349480571657,2.141496584973885,0.602725662564111,True
001206:20260623:1854,001206,2026-06-24,FAILED_BREAKOUT,1000,0.9101,0.9101,6075792.0,6676304.0,6676304.0,1.3227106482287785,1.4534431711310043,0.9106670399789922,True
603588:20260622:1761,603588,2026-06-24,SUCCESS,1000,0.2367,0.4707,53597858.0,226394378.0,113869848.0,0.6334194889173513,2.6755287721856655,0.23674553437895,True
002549:20260623:1867,002549,2026-06-24,FAILED_BREAKOUT,1000,1.1457,1.1457,65111127.0,56831411.0,56831411.0,1.5586876685043032,1.360480513713114,1.1460480306382919,True
600058:20260622:1131,600058,2026-06-24,SUCCESS,1000,0.1995,0.3336,5972300.0,29933410.0,17904558.0,0.3105650783679824,1.5565647778026805,0.19951953352458007,True
002910:20260622:1282,002910,2026-06-24,STRUCTURE_FAIL,1000,0.1932,0.1789,7101637.0,36758745.0,39698420.0,0.19319585040240084,1.0,0.1932594662723631,True
600234:20260622:3034,600234,2026-06-24,FAILED_BREAKOUT,1000,0.15,0.1694,898700.0,5991610.0,5303735.0,0.20418967123349918,1.361327335105537,0.14999307364798442,True
002370:20260623:541,002370,2026-06-24,STRUCTURE_FAIL,1000,2.4608,2.4608,51096800.0,20764185.0,20764185.0,3.1946895058131046,1.2982246229952146,2.4615135595257507,True
605369:20260623:1694,605369,2026-06-24,FAILED_BREAKOUT,1000,0.9695,0.9695,2946475.0,3039195.0,3039195.0,1.3569296334025351,1.39962964463938,0.9694919213804971,True
002038:20260623:554,002038,2026-06-24,STRUCTURE_FAIL,1000,2.2074,2.2074,60358363.0,27344111.0,27344111.0,2.7021598301049274,1.2241577581242598,2.207959948071295,True
603318:20260623:1169,603318,2026-06-25,STRUCTURE_FAIL,1000,1.0345,0.3179,37671266.0,36414700.0,118485766.0,0.5081104351909318,0.4911618596610803,1.034507108393039,True
002427:20260624:474,002427,2026-06-25,FAILED_BREAKOUT,1000,0.8368,0.8368,17990180.0,21499300.0,21499300.0,1.17597517860884,1.4053579873833963,0.8460512516636334,True
603203:20260624:7014,603203,2026-06-25,FAILED_BREAKOUT,1000,0.3308,0.3308,7471253.0,22584994.0,22584994.0,0.3308060653015892,1.0,0.3308060653015892,True
605300:20260625:943,605300,2026-06-26,FAILED_BREAKOUT,1000,1.3109,1.3109,5964440.0,4550048.0,4550048.0,1.6287664151513257,1.242524926015931,1.4188048663985948,True
603297:20260624:13289,603297,2026-06-26,FAILED_BREAKOUT,1000,0.2636,0.2654,857600.0,3253239.0,3231006.0,0.2654281669548122,1.0068811385679879,0.27549262456516593,True
600539:20260626:1432,600539,2026-06-29,FAILED_BREAKOUT,1000,0.363,0.363,6567101.0,18092838.0,18092838.0,0.3964682808217652,1.0922987749155533,0.3630009897663707,True
002518:20260625:5443,002518,2026-06-29,FAILED_BREAKOUT,1000,0.2434,0.6011,7535400.0,30959502.0,12536977.0,0.562317727500295,2.310305598797786,0.2453902062168059,True
002497:20260624:2360,002497,2026-06-29,FAILED_BREAKOUT,1000,0.4252,0.3994,27099232.0,63738988.0,67846572.0,0.4251594330302201,1.0,0.42679593416686157,True
600118:20260626:7777,600118,2026-06-29,FAILED_BREAKOUT,1000,0.3106,0.3106,28007092.0,90157878.0,90157878.0,0.667572937592063,2.148989958098,0.31087082638666724,True
603063:20260625:5517,603063,2026-06-29,FAILED_BREAKOUT,1000,0.1841,0.2513,8361200.0,45409443.0,33272214.0,0.2965484445216211,1.6105462957761105,0.18451349373537496,True
603318:20260629:969,603318,2026-06-30,NO_LAUNCH,1000,0.3239,0.3239,27119452.0,83731558.0,83731558.0,0.32388567283078623,1.0,0.3360362993943691,True
002728:20260629:880,002728,2026-06-30,SUCCESS,1000,1.4376,1.4376,27213787.0,18930303.0,18930303.0,1.3825614724948687,0.9617297140766933,1.4375779933369266,True
002370:20260629:537,002370,2026-06-30,SUCCESS,1000,0.855,0.855,28319500.0,33124127.0,33124127.0,0.854950833874052,1.0,0.854950833874052,True
002038:20260629:558,002038,2026-06-30,SUCCESS,1000,1.2066,1.2066,43048318.0,35677233.0,35677233.0,1.137308183036786,0.9425689765395725,1.206604727446212,True
001270:20260626:13943,001270,2026-06-30,FAILED_BREAKOUT,1000,0.2931,0.3697,5545610.0,18922017.0,14999487.0,0.5020594849246174,1.7130627845728161,0.2930771069490108,True
002693:20260629:911,002693,2026-06-30,SUCCESS,1000,0.7321,0.7321,15869901.0,21678511.0,21678511.0,1.2526166195715662,1.7110921590604133,0.7320567819441105,True
002915:20260629:2034,002915,2026-06-30,SUCCESS,1000,0.3732,0.3732,10110261.0,27092755.0,27092755.0,0.6760723896355362,1.811690481052875,0.3731721266441896,True
600516:20260625:677,600516,2026-06-30,FAILED_BREAKOUT,1000,0.2899,0.2809,74632615.0,257435626.0,265706125.0,0.30807033989691973,1.062649095216566,0.29985627331302844,True
000756:20260629:1359,000756,2026-06-30,FAILED_BREAKOUT,1000,0.7952,0.7952,16864210.0,21208775.0,21208775.0,0.6507105154073205,0.8183468369646661,0.7951524781605727,True
002910:20260626:1227,002910,2026-06-30,NO_LAUNCH,1000,0.3049,0.2748,9361400.0,30707300.0,34064173.0,0.2794422736512807,0.9166276122900392,0.3048591051639187,True
603477:20260629:1455,603477,2026-06-30,FAILED_BREAKOUT,1000,0.5279,0.5279,10068126.0,19070742.0,19070742.0,0.9402060527108328,1.7809100778125635,0.5398030901463632,True
600488:20260629:484,600488,2026-07-01,SUCCESS,1000,0.2456,0.3122,29497550.0,120126224.0,94494702.0,0.26631658866087415,1.0845512994940947,0.24567549398451485,True
002472:20260630:4151,002472,2026-07-01,SUCCESS,1000,0.5147,0.5147,26281812.0,51061404.0,51061404.0,0.7433473514037817,1.4442063363956208,0.5148228594737839,True
002805:20260630:2859,002805,2026-07-01,STRUCTURE_FAIL,1000,1.3285,1.3285,12280620.0,9243991.0,9243991.0,0.4315064175608905,0.32480782243690576,1.3284976153698116,True
603717:20260623:679,603717,2026-07-01,SUCCESS,1000,0.6578,0.4514,12601800.0,19158022.0,27919082.0,0.5171004492386578,0.7861275200942794,0.6584142570840741,True
002615:20260630:690,002615,2026-07-01,FAILED_BREAKOUT,1000,0.3327,0.3327,8608300.0,25873448.0,25873448.0,0.650948511903254,1.9565166726770935,0.3327850509257813,True
001215:20260626:3917,001215,2026-07-01,FAILED_BREAKOUT,1000,0.2012,0.2125,1475600.0,7333300.0,6943598.0,0.25666849305537437,1.2755672676355223,0.20126026350964293,True
601882:20260630:2023,601882,2026-07-01,FAILED_BREAKOUT,1000,0.47,0.47,3605700.0,7671647.0,7671647.0,0.5138213921671201,1.0932291487796297,0.4700830353568098,True
600846:20260630:1000,600846,2026-07-01,FAILED_BREAKOUT,1000,0.5445,0.5445,6287020.0,11547046.0,11547046.0,0.6028921855371544,1.1073010423758882,0.544583177344719,True
603211:20260630:3551,603211,2026-07-02,SUCCESS,1000,0.207,0.1833,2433700.0,11756500.0,13276200.0,0.21412483063224763,1.03437505498953,0.20700888869986817,True
603118:20260630:1211,603118,2026-07-02,SUCCESS,1000,0.2813,0.3373,10632146.0,37793019.0,31517231.0,0.35041311233661004,1.2455782127509005,0.2813256596410041,True
002403:20260701:981,002403,2026-07-02,FAILED_BREAKOUT,1000,0.3586,0.3586,3707600.0,10340130.0,10340130.0,0.6462971614243779,1.8024589135179232,0.36013493889770115,True
000938:20260630:2886,000938,2026-07-02,FAILED_BREAKOUT,1000,0.2149,0.4342,72880744.0,339206614.0,167866097.0,0.379535093420818,1.7664585577426233,0.21575576060149795,True
002903:20260630:4542,002903,2026-07-02,NO_LAUNCH,1000,0.1708,0.2342,1773500.0,10386263.0,7574119.0,0.19224207043463293,1.1258396973209033,0.1718497261111681,True
600661:20260701:760,600661,2026-07-02,FAILED_BREAKOUT,1000,0.3983,0.3983,5750661.0,14439310.0,14439310.0,0.7056317543437072,1.7717677405801933,0.3982642522391998,True
002442:20260701:542,002442,2026-07-02,STRUCTURE_FAIL,1000,0.4788,0.4788,14676800.0,30653800.0,30653800.0,0.47727326235630063,0.9968275870501451,0.48111979806920063,True
605300:20260629:1035,605300,2026-07-02,STRUCTURE_FAIL,1000,0.277,0.5614,4252898.0,15354824.0,7575443.0,0.2769747149169538,1.0,0.2769747149169538,True
605018:20260630:1491,605018,2026-07-02,FAILED_BREAKOUT,1000,0.262,0.336,4491600.0,17144800.0,13369340.0,0.34724122735811863,1.3254478125410705,0.26198030889832485,True
603615:20260701:1777,603615,2026-07-02,FAILED_BREAKOUT,1000,0.4856,0.4856,4515944.0,9300287.0,9300287.0,1.0202756314671728,2.101189959784917,0.48557039153737946,True
002124:20260701:232,002124,2026-07-03,SUCCESS,1000,0.2263,0.2635,35533280.0,157048997.0,134834020.0,0.40139541220170083,1.7740762149364955,0.22776669436172808,True
002931:20260702:7128,002931,2026-07-03,STRUCTURE_FAIL,1000,1.2617,1.2617,18173456.0,14403804.0,14403804.0,1.359884321816897,1.0778086036097652,1.279324971504003,True
605111:20260630:9914,605111,2026-07-03,NO_LAUNCH,1000,0.2169,0.2227,7522459.0,34674402.0,33774889.0,0.21694560154202516,1.0,0.21694560154202516,True
600975:20260701:474,600975,2026-07-03,FAILED_BREAKOUT,1000,0.2561,0.3398,9463700.0,36958765.0,27849955.0,0.52057250709154,2.0330015696880777,0.2560610453298426,True
002392:20260702:878,002392,2026-07-03,STRUCTURE_FAIL,1000,0.421,0.421,29477880.0,70025833.0,70025833.0,0.6303573806023032,1.4974381015315321,0.4241614866104762,True
002440:20260701:1128,002440,2026-07-03,STRUCTURE_FAIL,1000,0.3169,0.3195,20314573.0,64110203.0,63589915.0,0.3194621820142392,1.0081819263321865,0.3195361090707017,True
003030:20260702:2244,003030,2026-07-03,STRUCTURE_FAIL,1000,1.4344,1.4344,2032600.0,1417067.0,1417067.0,0.8348118942007557,0.5820055035321177,1.4473424681724933,True
002607:20260701:198,002607,2026-07-03,SUCCESS,1000,0.2632,0.2289,91242000.0,346613476.0,398542549.0,0.28345787943968054,1.0768102506759674,0.26661884074448305,True
600449:20260702:1239,600449,2026-07-03,FAILED_BREAKOUT,1000,0.8189,0.8189,8229400.0,10048904.0,10048904.0,1.2859333634812675,1.5702506768440425,0.8189350798853288,True
000876:20260701:690,000876,2026-07-03,SUCCESS,1000,0.2346,0.3192,26214883.0,111744633.0,82118320.0,0.3192330651674316,1.3607759267359585,0.23610942423241782,True
002842:20260702:5017,002842,2026-07-06,STRUCTURE_FAIL,1000,0.2706,0.3074,17883118.0,66098152.0,58167145.0,0.315073730431087,1.164550349958045,0.2715621968236043,True
002693:20260702:1067,002693,2026-07-06,STRUCTURE_FAIL,1000,0.2981,0.3483,12625100.0,42348852.0,36252625.0,0.35903728944549357,1.2043324039578591,0.2984371331616177,True
002427:20260702:530,002427,2026-07-06,STRUCTURE_FAIL,1000,0.3259,0.4441,16621707.0,50995748.0,37425870.0,0.35672165517816834,1.0944295693341706,0.32641217484281193,True
002518:20260630:5359,002518,2026-07-06,STRUCTURE_FAIL,1000,0.3567,0.3171,5496500.0,15410292.0,17334587.0,0.3170828356049094,0.8889910097079324,0.35733575557545194,True
000593:20260706:2466,000593,2026-07-07,STRUCTURE_FAIL,1000,1.1211,1.1211,19544355.0,17433602.0,17433602.0,0.9450409028361446,0.8429782908551353,1.121073832017044,True
603118:20260706:1342,603118,2026-07-07,UNKNOWN,1000,0.4756,0.4756,34177935.0,71862296.0,71862296.0,0.9043451913698665,1.9014701101280107,0.47560315913090223,True
001270:20260703:16332,001270,2026-07-07,STRUCTURE_FAIL,1000,0.3628,1.8938,8790070.0,24228449.0,4641621.0,0.6034012890031643,1.6631809936834892,0.3627995337217005,True
002472:20260703:4701,002472,2026-07-08,STRUCTURE_FAIL,1000,0.3971,0.3742,27929029.0,70332180.0,74641247.0,0.46365459881584176,1.1675965785184859,0.3977112934282937,True
002129:20260707:1102,002129,2026-07-08,STRUCTURE_FAIL,1000,0.4623,0.4623,163165953.0,352955169.0,352955169.0,0.4622852059718666,1.0,0.4632313416387092,True
603020:20260706:1469,603020,2026-07-08,STRUCTURE_FAIL,1000,0.4614,0.9706,9483600.0,20552081.0,9771300.0,0.9705566301310982,2.1033108184172016,0.4614423230426155,True
001206:20260707:1954,001206,2026-07-08,STRUCTURE_FAIL,1000,1.1656,1.1656,9463518.0,8118678.0,8118678.0,1.7181779559467527,1.474011416370727,1.1683531529734152,True
603477:20260706:1673,603477,2026-07-08,NO_LAUNCH,1000,0.2921,0.316,11138200.0,38126735.0,35249541.0,0.4649248701495835,1.5914660644540932,0.2921660993994806,True
002585:20260707:1137,002585,2026-07-27,STRUCTURE_FAIL,1000,0.3814,0.3318,14474600.0,37952725.0,43625562.0,0.25889884514867034,0.6788385636041804,0.3880753677936803,True
603065:20260707:2025,603065,2026-07-27,STRUCTURE_FAIL,1000,0.337,0.2324,16058386.0,47653223.0,69084779.0,0.3562744404481442,1.057243571046034,0.3370457922309349,True
002642:20260708:670,002642,2026-07-27,SUCCESS,1000,0.2002,0.1965,5968800.0,29810992.0,30370112.0,0.1732789103007008,0.8654363035690439,0.20064007977197865,True
002403:20260706:1178,002403,2026-07-27,NO_LAUNCH,1000,0.3492,0.2256,1712100.0,4902690.0,7587870.0,0.22905861604766925,0.6559216087324032,0.349416007298123,True
000892:20260706:376,000892,2026-07-27,FAILED_BREAKOUT,1000,0.2384,0.308,15834500.0,66411100.0,51402673.0,0.1740370506740233,0.7299246566685168,0.23869714127216704,True
601369:20260626:905,601369,2026-07-27,FAILED_BREAKOUT,1000,0.3216,0.25,5575100.0,17337417.0,22299194.0,0.19769391962920024,0.6147875236275456,0.321980625257255,True
002051:20260727:905,002051,2026-07-28,STRUCTURE_FAIL,1000,0.9012,0.9012,21842584.0,24238353.0,24238353.0,0.7889224125196133,0.8754541094708395,0.9011579293362053,True
603988:20260727:1804,603988,2026-07-28,SUCCESS,1000,0.3431,0.3431,7330800.0,21368458.0,21368458.0,0.5249869376306237,1.5302779133666997,0.343066401890113,True
603661:20260708:4267,603661,2026-07-28,NO_LAUNCH,1000,0.2101,0.0245,303600.0,1444700.0,12404725.0,0.13137170056252703,0.6251406317611423,0.2101474354537274,True
603315:20260727:1203,603315,2026-07-28,STRUCTURE_FAIL,1000,0.8348,0.8348,6443600.0,7718300.0,7718300.0,0.8348470518119275,1.0,0.8348470518119275,True
603955:20260727:1862,603955,2026-07-28,FAILED_BREAKOUT,1000,0.5248,0.5248,1479100.0,2818440.0,2818440.0,0.8830974983581109,1.6827512090274046,0.5247938575949816,True
002292:20260727:776,002292,2026-07-28,FAILED_BREAKOUT,1000,0.6809,0.6809,54795200.0,80474972.0,80474972.0,0.9120701655122919,1.3395118738801401,0.6808974099425595,True
002490:20260708:697,002490,2026-07-28,STRUCTURE_FAIL,1000,0.2521,0.3982,20595114.0,81697193.0,51720734.0,0.2187645842248866,0.8678006083863053,0.25209114845738756,True
002910:20260708:1287,002910,2026-07-28,NO_LAUNCH,1000,0.287,0.0801,2495584.0,8696784.0,31169400.0,0.2598470436951078,0.9055329782747903,0.28695480996193534,True
002174:20260727:1134,002174,2026-07-28,NO_LAUNCH,1000,0.3414,0.3414,14368000.0,42083297.0,42083297.0,0.3656900940870625,1.0710916508507653,0.3414181165510868,True
003030:20260727:2261,003030,2026-07-28,STRUCTURE_FAIL,1000,0.4459,0.4459,1651800.0,3704385.0,3704385.0,0.41610071461103476,0.9331621538287916,0.44590397596362147,True
603630:20260727:1443,603630,2026-07-28,FAILED_BREAKOUT,1000,0.6878,0.6878,8625080.0,12539876.0,12539876.0,0.9238784754914721,1.3432132248897515,0.6878122239805242,True
600667:20260727:1792,600667,2026-07-28,STRUCTURE_FAIL,1000,1.1253,1.1253,225042319.0,199990977.0,199990977.0,0.9197888767861532,0.8173994869924682,1.125262361211426,True
